L6_MAT1A_MAD_Hampel,Sediment_Y_mm,Core_Y_mm,strat_depth_cm,R570R630,R590R690,RMean,R850R950,RABD676
277,19.00152439,19.00152439,1.900152439,0.838546517,0.837816656,0.133916492,1.03728699,1.001893875
278,19.07012195,19.07012195,1.907012195,0.841894196,0.838583261,0.134449504,1.037154972,1.004128233
279,19.13871951,19.13871951,1.913871951,0.837085896,0.835527132,0.134504032,1.037442021,1.001624289
280,19.20731707,19.20731707,1.920731707,0.839624157,0.837620679,0.135128404,1.035879399,0.999249335
281,19.27591463,19.27591463,1.927591463,0.843520739,0.8402646,0.136390509,1.033179341,1.000631486
282,19.3445122,19.3445122,1.93445122,0.848915349,0.844752521,0.137368942,1.036518505,1.004269114
283,19.41310976,19.41310976,1.941310976,0.833524007,0.845111373,0.138615039,1.039983026,1.000991596
284,19.48170732,19.48170732,1.948170732,0.841763393,0.840609293,0.138780704,1.041815857,1.001941054
285,19.55030488,19.55030488,1.955030488,0.839589517,0.841387712,0.138636744,1.036669176,1.003196369
286,19.61890244,19.61890244,1.961890244,0.840678018,0.847046965,0.138008337,1.035717993,1.000831507
287,19.6875,19.6875,1.96875,0.848034955,0.848292738,0.137427451,1.033895454,1.002834486
288,19.75609756,19.75609756,1.975609756,0.847281441,0.848475428,0.137294721,1.032656392,1.000302241
289,19.82469512,19.82469512,1.982469512,0.847996209,0.846434239,0.136871642,1.037919248,1.000501373
290,19.89329268,19.89329268,1.989329268,0.841389453,0.844654993,0.135987766,1.037640076,1.002970104
291,19.96189024,19.96189024,1.996189024,0.842090398,0.846278248,0.13580126,1.031049729,1.003266937
292,20.0304878,20.0304878,2.00304878,0.841883098,0.843090115,0.135104904,1.029500926,1.001369612
293,20.09908537,20.09908537,2.009908537,0.840273996,0.84461382,0.133818934,1.029336573,1.000182193
294,20.16768293,20.16768293,2.016768293,0.838036422,0.841862087,0.132891142,1.031407566,0.998848501
295,20.23628049,20.23628049,2.023628049,0.837535858,0.839136574,0.13234469,1.032949016,0.999372983
296,20.30487805,20.30487805,2.030487805,0.840688663,0.842882907,0.131592438,1.026262598,1.000825803
297,20.37347561,20.37347561,2.037347561,0.834978024,0.842700626,0.130727772,1.029754281,1.00061118
298,20.44207317,20.44207317,2.044207317,0.836954165,0.84370234,0.130717152,1.030031859,1.001200296
299,20.51067073,20.51067073,2.051067073,0.839321044,0.843707673,0.131076619,1.033650099,1.001580259
300,20.57926829,20.57926829,2.057926829,0.84673354,0.845708966,0.131466053,1.035922715,1.002524451
301,20.64786585,20.64786585,2.064786585,0.845070546,0.841694069,0.132248511,1.035217749,0.999691383
302,20.71646341,20.71646341,2.071646341,0.851351183,0.84485054,0.133526217,1.038811802,1.00090917
303,20.78506098,20.78506098,2.078506098,0.846901009,0.84564053,0.134852259,1.038915634,1.00003874
304,20.85365854,20.85365854,2.085365854,0.849747925,0.848631984,0.135592825,1.041192479,1.003166093
305,20.9222561,20.9222561,2.09222561,0.851114862,0.852626745,0.136537817,1.03678798,1.0032472
306,20.99085366,20.99085366,2.099085366,0.85136137,0.849127469,0.136959979,1.044680638,1.003204376
307,21.05945122,21.05945122,2.105945122,0.854170953,0.85210294,0.13792767,1.036658892,1.001622835
308,21.12804878,21.12804878,2.112804878,0.853457846,0.851440567,0.137930647,1.04395303,1.002899966
309,21.19664634,21.19664634,2.119664634,0.851291582,0.856375072,0.13880632,1.036645072,1.002216615
310,21.2652439,21.2652439,2.12652439,0.842134509,0.853548063,0.138908595,1.040701871,1.004629297
311,21.33384146,21.33384146,2.133384146,0.850294807,0.8567422,0.138934762,1.042558678,1.001766016
312,21.40243902,21.40243902,2.140243902,0.85248992,0.85698854,0.139839742,1.040112174,1.001877044
313,21.47103659,21.47103659,2.147103659,0.856513441,0.856994219,0.139398475,1.038364229,0.999865207
314,21.53963415,21.53963415,2.153963415,0.861162804,0.856374727,0.139384543,1.041611413,1.000102835
315,21.60823171,21.60823171,2.160823171,0.86054867,0.856951836,0.139413143,1.040985671,0.998471242
316,21.67682927,21.67682927,2.167682927,0.862587926,0.864539231,0.140446582,1.043554627,1.004220642
317,21.74542683,21.74542683,2.174542683,0.8612955,0.863609155,0.142171483,1.041729139,1.004986719
318,21.81402439,21.81402439,2.181402439,0.867241393,0.866977235,0.144037275,1.047766646,1.001658647
319,21.88262195,21.88262195,2.188262195,0.865399878,0.869172903,0.14488497,1.04208546,1.003156427
320,21.95121951,21.95121951,2.195121951,0.869315701,0.867970706,0.14535717,1.043658473,1.000292644
321,22.01981707,22.01981707,2.201981707,0.86929616,0.870270863,0.144373405,1.047995067,1.003768432
322,22.08841463,22.08841463,2.208841463,0.871017132,0.870026681,0.143028592,1.041962149,1.000514487
323,22.1570122,22.1570122,2.21570122,0.864796681,0.867443066,0.142729992,1.047826402,1.001596735
324,22.22560976,22.22560976,2.222560976,0.87282742,0.8655124,0.142294282,1.048183476,1.001400831
325,22.29420732,22.29420732,2.229420732,0.869621394,0.869770952,0.142582538,1.045427643,1.00012491
326,22.36280488,22.36280488,2.236280488,0.866481378,0.865901895,0.142794557,1.048977969,1.00202503
327,22.43140244,22.43140244,2.243140244,0.869375104,0.868855801,0.142652343,1.051005031,1.004299004
328,22.5,22.5,2.25,0.868116569,0.866005014,0.142214788,1.052480592,0.999112996
329,22.56859756,22.56859756,2.256859756,0.868812723,0.867965584,0.141620651,1.049711818,0.999403132
330,22.63719512,22.63719512,2.263719512,0.869474857,0.863812055,0.140454331,1.047254983,1.002615735
331,22.70579268,22.70579268,2.270579268,0.866886215,0.86588019,0.14023473,1.050669764,1.003957706
332,22.77439024,22.77439024,2.277439024,0.875258462,0.869035778,0.139995718,1.042864008,1.000086606
333,22.8429878,22.8429878,2.28429878,0.865745452,0.869418172,0.140284947,1.047611203,1.000208806
334,22.91158537,22.91158537,2.291158537,0.864849952,0.866884015,0.140111256,1.046860926,1.002974806
335,22.98018293,22.98018293,2.298018293,0.864930847,0.861209988,0.140405479,1.049216982,1.000593839
336,23.04878049,23.04878049,2.304878049,0.857960078,0.864375181,0.140407445,1.045668393,1.003275437
337,23.11737805,23.11737805,2.311737805,0.864052739,0.862076603,0.140330662,1.050296437,1.002559915
338,23.18597561,23.18597561,2.318597561,0.863550475,0.857511364,0.139220201,1.044969365,1.003144097
339,23.25457317,23.25457317,2.325457317,0.856525955,0.862086056,0.137963904,1.048441783,1.001435917
340,23.32317073,23.32317073,2.332317073,0.856815526,0.862078758,0.137177909,1.048382773,1.002341608
341,23.39176829,23.39176829,2.339176829,0.85693912,0.854215417,0.136851007,1.040342986,1.001764861
342,23.46036585,23.46036585,2.346036585,0.854898451,0.85580681,0.13731423,1.042565565,1.003390584
343,23.52896341,23.52896341,2.352896341,0.851937491,0.853985335,0.138233664,1.042156946,1.004182732
344,23.59756098,23.59756098,2.359756098,0.850362119,0.857878782,0.13872834,1.047730723,1.002800793
345,23.66615854,23.66615854,2.366615854,0.85097937,0.855313687,0.138191741,1.044739895,1.001611972
346,23.7347561,23.7347561,2.37347561,0.857967374,0.855367322,0.13812461,1.042569526,1.000958357
347,23.80335366,23.80335366,2.380335366,0.855827841,0.856301443,0.13807709,1.041406239,1.003578133
348,23.87195122,23.87195122,2.387195122,0.85185428,0.858563962,0.137456591,1.040037086,1.003742858
349,23.94054878,23.94054878,2.394054878,0.855052934,0.854578507,0.137608459,1.046504427,1.000634748
350,24.00914634,24.00914634,2.400914634,0.854131822,0.854587701,0.137941842,1.041176825,1.001522163
351,24.0777439,24.0777439,2.40777439,0.851373071,0.852676913,0.137303506,1.044490283,1.001735316
352,24.14634146,24.14634146,2.414634146,0.851823848,0.853462175,0.136878013,1.04034786,1.000480595
353,24.21493902,24.21493902,2.421493902,0.848636573,0.852655507,0.1371813,1.04216936,0.999799831
354,24.28353659,24.28353659,2.428353659,0.843527147,0.848400619,0.13711229,1.04730276,1.001662333
355,24.35213415,24.35213415,2.435213415,0.846535546,0.856585818,0.136645389,1.038463489,0.999792316
356,24.42073171,24.42073171,2.442073171,0.846962567,0.846024441,0.136901537,1.035383753,1.000961043
357,24.48932927,24.48932927,2.448932927,0.846807596,0.850542052,0.136575095,1.039956976,1.000079303
358,24.55792683,24.55792683,2.455792683,0.836057697,0.844100587,0.136015819,1.041240187,1.00066578
359,24.62652439,24.62652439,2.462652439,0.84165262,0.8509634,0.135600483,1.035754023,1.002541404
360,24.69512195,24.69512195,2.469512195,0.841286615,0.845653776,0.135292513,1.040380743,1.001564907
361,24.76371951,24.76371951,2.476371951,0.842788999,0.846137482,0.134836234,1.036223259,1.002394196
362,24.83231707,24.83231707,2.483231707,0.839620043,0.841278194,0.134578484,1.033154849,1.002742763
363,24.90091463,24.90091463,2.490091463,0.83595984,0.840719246,0.135125059,1.028927991,1.002822287
364,24.9695122,24.9695122,2.49695122,0.838355734,0.843562065,0.135512169,1.035042872,1.00102502
365,25.03810976,25.03810976,2.503810976,0.840966788,0.846891294,0.13604409,1.033012827,1.002213095
366,25.10670732,25.10670732,2.510670732,0.841489466,0.844922848,0.13645588,1.031527599,1.00171711
367,25.17530488,25.17530488,2.517530488,0.840962088,0.842611281,0.136611342,1.034975778,0.999567931
368,25.24390244,25.24390244,2.524390244,0.838170492,0.844197402,0.136869975,1.031903074,1.004591662
369,25.3125,25.3125,2.53125,0.844850392,0.849258887,0.137393397,1.030874885,1.001094943
370,25.38109756,25.38109756,2.538109756,0.840909125,0.842918723,0.13764933,1.03139203,1.001938176
371,25.44969512,25.44969512,2.544969512,0.84400689,0.84927963,0.137593484,1.028835076,1.001568304
372,25.51829268,25.51829268,2.551829268,0.842702208,0.844296264,0.137726319,1.035204542,1.000448011
373,25.58689024,25.58689024,2.558689024,0.846821761,0.847878568,0.13863441,1.030727474,1.003755272
374,25.6554878,25.6554878,2.56554878,0.849486611,0.851228883,0.139193239,1.034585932,1.000083617
375,25.72408537,25.72408537,2.572408537,0.845948002,0.854017416,0.139061115,1.033999508,1.004357328
376,25.79268293,25.79268293,2.579268293,0.853573388,0.853395487,0.137935076,1.037261887,1.004660214
377,25.86128049,25.86128049,2.586128049,0.854882039,0.855697364,0.138320006,1.034647981,1.001907601
378,25.92987805,25.92987805,2.592987805,0.84879603,0.858043491,0.138576243,1.036035055,1.00096075
379,25.99847561,25.99847561,2.599847561,0.84546986,0.854987287,0.138563362,1.037157003,1.002319226
380,26.06707317,26.06707317,2.606707317,0.852474867,0.85389316,0.139954252,1.038887811,1.000990574
381,26.13567073,26.13567073,2.613567073,0.850057681,0.850100432,0.140613151,1.040739386,1.000908477
382,26.20426829,26.20426829,2.620426829,0.854115132,0.856002298,0.14143327,1.034211014,1.000620688
383,26.27286585,26.27286585,2.627286585,0.855495237,0.85707945,0.141721743,1.036576885,1.00405792
384,26.34146341,26.34146341,2.634146341,0.856300594,0.860877461,0.141951375,1.038260327,1.003284549
385,26.41006098,26.41006098,2.641006098,0.853100602,0.857500178,0.141752021,1.037067607,1.000141797
386,26.47865854,26.47865854,2.647865854,0.853250784,0.854377783,0.141489736,1.04166315,1.000210173
387,26.5472561,26.5472561,2.65472561,0.8504185,0.852926692,0.141283534,1.040835193,1.001665937
388,26.61585366,26.61585366,2.661585366,0.851736098,0.855084065,0.141465374,1.038753265,1.006663448
389,26.68445122,26.68445122,2.668445122,0.854409475,0.852789364,0.14105036,1.034565344,1.002139256
390,26.75304878,26.75304878,2.675304878,0.853154979,0.858531409,0.140438509,1.037244627,1.000538956
391,26.82164634,26.82164634,2.682164634,0.853156759,0.856651389,0.140666557,1.038247149,1.001818556
392,26.8902439,26.8902439,2.68902439,0.854159622,0.857086573,0.140666133,1.040468232,1.001342913
393,26.95884146,26.95884146,2.695884146,0.856520234,0.85876253,0.140496239,1.037244627,1.002689497
394,27.02743902,27.02743902,2.702743902,0.850837878,0.857599651,0.141484139,1.039968588,1.002205339
395,27.09603659,27.09603659,2.709603659,0.847906414,0.854033139,0.140985399,1.04206452,0.997714533
396,27.16463415,27.16463415,2.716463415,0.856081847,0.852179744,0.140876987,1.036897373,1.003242035
397,27.23323171,27.23323171,2.723323171,0.852202535,0.857993119,0.140003276,1.037244627,1.002721137
398,27.30182927,27.30182927,2.730182927,0.849689791,0.856902127,0.139802511,1.035243091,0.997427372
399,27.37042683,27.37042683,2.737042683,0.8451815,0.855228933,0.139212065,1.038718732,1.002675745
400,27.43902439,27.43902439,2.743902439,0.846175528,0.85651674,0.139386656,1.032362306,1.002958718
401,27.50762195,27.50762195,2.750762195,0.851042224,0.854636198,0.139089675,1.036274217,0.9996935
402,27.57621951,27.57621951,2.757621951,0.847635109,0.85157068,0.13909473,1.035272861,1.000834696
403,27.64481707,27.64481707,2.764481707,0.846774306,0.84868394,0.139438469,1.036082753,1.001741598
404,27.71341463,27.71341463,2.771341463,0.848475041,0.847207283,0.139382207,1.034799345,1.001548849
405,27.7820122,27.7820122,2.77820122,0.850776167,0.851274153,0.139064741,1.038285138,1.003204139
406,27.85060976,27.85060976,2.785060976,0.849640741,0.848101347,0.138386447,1.035223174,0.999044499
407,27.91920732,27.91920732,2.791920732,0.857747393,0.85244535,0.135937774,1.032738283,0.998789787
408,27.98780488,27.98780488,2.798780488,0.856910964,0.854513031,0.134638578,1.036742672,1.001271895
409,28.05640244,28.05640244,2.805640244,0.85758908,0.857364829,0.133283339,1.025798427,1.001773275
410,28.125,28.125,2.8125,0.863060857,0.851542097,0.133307725,1.036082753,1.001912224
411,28.19359756,28.19359756,2.819359756,0.859576362,0.853510934,0.134770208,1.030428675,1.000088298
412,28.26219512,28.26219512,2.826219512,0.852668001,0.853581694,0.13685602,1.036801154,0.999283971
413,28.33079268,28.33079268,2.833079268,0.857011349,0.853176836,0.137853427,1.03675323,1.001279038
414,28.39939024,28.39939024,2.839939024,0.858335961,0.858139127,0.137996298,1.036742672,0.999941689
415,28.4679878,28.4679878,2.84679878,0.858973665,0.863353215,0.137712574,1.039799155,1.002231686
416,28.53658537,28.53658537,2.853658537,0.859616518,0.859965006,0.139172631,1.035741302,1.000453931
417,28.60518293,28.60518293,2.860518293,0.863263293,0.86508002,0.140689785,1.034270395,1.002617088
418,28.67378049,28.67378049,2.867378049,0.861435214,0.866360617,0.143414262,1.039670759,1.000674085
419,28.74237805,28.74237805,2.874237805,0.862210276,0.860308324,0.146597187,1.045280236,1.001291805
420,28.81097561,28.81097561,2.881097561,0.855236625,0.859618864,0.148088397,1.044899274,1.000216628
421,28.87957317,28.87957317,2.887957317,0.861659553,0.861659894,0.14862923,1.038906009,1.002985383
422,28.94817073,28.94817073,2.894817073,0.862980962,0.868421876,0.14767778,1.040538279,1.000515409
423,29.01676829,29.01676829,2.901676829,0.864236658,0.870274071,0.145290817,1.029111726,0.999864658
424,29.08536585,29.08536585,2.908536585,0.862039306,0.869772251,0.143958111,1.033684936,0.999643101
425,29.15396341,29.15396341,2.915396341,0.859052656,0.866768618,0.143944668,1.036023679,1.000931408
426,29.22256098,29.22256098,2.922256098,0.858839234,0.864206963,0.143787513,1.034296692,1.00139841
427,29.29115854,29.29115854,2.929115854,0.853526819,0.866844659,0.145570711,1.039875933,1.002483303
428,29.3597561,29.3597561,2.93597561,0.861366055,0.862818783,0.146370908,1.032300435,1.001715802
429,29.42835366,29.42835366,2.942835366,0.855285892,0.863758776,0.14825876,1.038512587,1.002052547
430,29.49695122,29.49695122,2.949695122,0.860697793,0.864931372,0.149465356,1.042656912,1.001072257
431,29.56554878,29.56554878,2.956554878,0.864986669,0.862706526,0.150208173,1.048977234,1.001231051
432,29.63414634,29.63414634,2.963414634,0.864214345,0.86928779,0.150387711,1.045609273,1.000971239
433,29.7027439,29.7027439,2.97027439,0.86690233,0.874142536,0.149880614,1.046158484,1.000020143
434,29.77134146,29.77134146,2.977134146,0.865747077,0.877177393,0.15081924,1.038330168,1.000439815
435,29.83993902,29.83993902,2.983993902,0.860298567,0.868526731,0.151493305,1.04267477,1.002053252
436,29.90853659,29.90853659,2.990853659,0.865254184,0.867933598,0.154263192,1.041685986,1.001001629
437,29.97713415,29.97713415,2.997713415,0.853823036,0.862162193,0.156467905,1.044071659,1.002613925
438,30.04573171,30.04573171,3.004573171,0.851153696,0.866218326,0.16038288,1.035846661,1.00089274
439,30.11432927,30.11432927,3.011432927,0.84355325,0.860475107,0.164252203,1.045602382,1.001068195
440,30.18292683,30.18292683,3.018292683,0.844897839,0.853608527,0.168388594,1.046194647,1.00080358
441,30.25152439,30.25152439,3.025152439,0.842892002,0.853175349,0.170900348,1.043714005,1.003061154
442,30.32012195,30.32012195,3.032012195,0.841411051,0.853194715,0.1718446,1.048403036,0.999809604
443,30.38871951,30.38871951,3.038871951,0.842894362,0.851252811,0.171257046,1.03768622,1.000928773
444,30.45731707,30.45731707,3.045731707,0.844547889,0.855447893,0.172855078,1.037819214,1.000560431
445,30.52591463,30.52591463,3.052591463,0.838348026,0.847701043,0.17327674,1.042785492,0.998852973
446,30.5945122,30.5945122,3.05945122,0.839013561,0.845858759,0.173922154,1.046992161,1.001469599
447,30.66310976,30.66310976,3.066310976,0.8332967,0.847928524,0.171191255,1.044973805,1.001001629
448,30.73170732,30.73170732,3.073170732,0.837809553,0.850236813,0.166108507,1.041320973,1.000777384
449,30.80030488,30.80030488,3.080030488,0.84675638,0.853509272,0.16076782,1.031658656,1.004047685
450,30.86890244,30.86890244,3.086890244,0.846743607,0.850326822,0.154455841,1.036660611,1.004703337
451,30.9375,30.9375,3.09375,0.856126179,0.851895442,0.149379141,1.039528772,1.000826091
452,31.00609756,31.00609756,3.100609756,0.849093609,0.846446335,0.144015856,1.038244613,1.004538376
453,31.07469512,31.07469512,3.107469512,0.853112327,0.855660124,0.139252153,1.033202328,1.001694876
454,31.14329268,31.14329268,3.114329268,0.849290517,0.850605837,0.135502891,1.03536454,0.998048907
455,31.21189024,31.21189024,3.121189024,0.849818828,0.847074756,0.133074814,1.035865388,0.998821549
456,31.2804878,31.2804878,3.12804878,0.846062617,0.847972513,0.132542539,1.039985353,1.002608849
