L15_H2_MAD_Hampel,Sediment_Y_mm,Strat_depth_Y cm,RABD660670,R660R670,RMean,RABA400560,RABD660670RMean,RABD850
277,19.00152439,2.900152439,1.368486947,1.015754074,0.125744378,109.7971233,11.01747387,0.969391162
278,19.07012195,2.907012195,1.383939655,1.01460727,0.127893813,107.4011651,10.9390651,0.967211343
279,19.13871951,2.913871951,1.401125881,0.994428334,0.130003038,104.8305921,10.89891014,0.96942833
280,19.20731707,2.920731707,1.419975458,0.979208309,0.132306033,105.034893,10.88357258,0.96547015
281,19.27591463,2.927591463,1.430054203,0.965771775,0.134984427,103.5994279,10.76150805,0.966758786
282,19.3445122,2.93445122,1.433255282,0.970710823,0.137185662,105.124619,10.62641579,0.969919443
283,19.41310976,2.941310976,1.445730617,0.963147948,0.138792383,103.6947072,10.60728295,0.968772109
284,19.48170732,2.948170732,1.447268576,0.960202157,0.137518009,107.4999027,10.74638774,0.969976319
285,19.55030488,2.955030488,1.444645039,0.955293746,0.13684627,109.3347962,10.82337173,0.970829511
286,19.61890244,2.961890244,1.446137815,0.949754774,0.135164853,113.4031538,11.00713581,0.974911169
287,19.6875,2.96875,1.446458397,0.949492832,0.135079712,113.6765721,11.05460185,0.974195653
288,19.75609756,2.975609756,1.446193364,0.953043048,0.135315788,113.5635205,11.012835,0.976088749
289,19.82469512,2.982469512,1.439231444,0.957319447,0.137054775,110.5363594,10.75028123,0.977932077
290,19.89329268,2.989329268,1.434730382,0.966924226,0.137663084,108.6527165,10.61229568,0.978160906
291,19.96189024,2.996189024,1.433854213,0.969356368,0.137611969,109.3091892,10.55580518,0.973821635
292,20.0304878,3.00304878,1.43222109,0.966891013,0.13676151,109.4680102,10.58291801,0.972564599
293,20.09908537,3.009908537,1.424576854,0.975703763,0.135101318,111.9015608,10.64321014,0.974125697
294,20.16768293,3.016768293,1.421218611,0.973212001,0.133929352,113.0149482,10.70394436,0.97381654
295,20.23628049,3.023628049,1.431136814,0.970547961,0.13321384,114.8017343,10.82859735,0.972928776
296,20.30487805,3.030487805,1.438353148,0.967539052,0.13296827,114.1891001,10.91750759,0.970762561
297,20.37347561,3.037347561,1.434363373,0.956876041,0.132977736,114.1791773,10.90056598,0.973123703
298,20.44207317,3.044207317,1.415012681,0.956619355,0.1317178,115.6822732,10.88873326,0.976523463
299,20.51067073,3.051067073,1.394815124,0.961057092,0.13175946,114.5137042,10.74872412,0.975914862
300,20.57926829,3.057926829,1.382339329,0.965894582,0.132301564,114.7914916,10.60545559,0.97551801
301,20.64786585,3.064786585,1.379604913,0.97174734,0.132816565,114.8070673,10.53629714,0.975280259
302,20.71646341,3.071646341,1.391408628,0.962736315,0.134422392,111.1317451,10.49229104,0.973091737
303,20.78506098,3.078506098,1.381463981,0.979159546,0.136087572,107.9811937,10.27760293,0.972882286
304,20.85365854,3.085365854,1.370119956,0.983225817,0.137935966,104.9681117,10.05322458,0.972813477
305,20.9222561,3.09222561,1.360208442,0.977631578,0.138589485,106.1190162,9.944723275,0.973288006
306,20.99085366,3.099085366,1.343417177,0.989431123,0.138528251,105.6766129,9.859505576,0.973262237
307,21.05945122,3.105945122,1.333631419,0.988970625,0.137501367,106.7480619,9.882910605,0.97345732
308,21.12804878,3.112804878,1.338607873,0.986391316,0.135890085,110.5003326,10.02814591,0.973543113
309,21.19664634,3.119664634,1.33819314,0.9972762,0.137321685,108.1261427,9.854504985,0.971457804
310,21.2652439,3.12652439,1.344179528,1.0038309,0.139506295,106.659216,9.700857239,0.973441185
311,21.33384146,3.133384146,1.350703957,1.009711631,0.141364077,105.0428119,9.623171299,0.971805541
312,21.40243902,3.140243902,1.357247945,1.007561578,0.143220837,103.6279334,9.567536577,0.973610907
313,21.47103659,3.147103659,1.351065724,1.015413287,0.143408169,102.9976709,9.512885155,0.972515947
314,21.53963415,3.153963415,1.352898953,1.018291108,0.141993039,105.4738666,9.610490314,0.973709041
315,21.60823171,3.160823171,1.34789572,1.013624502,0.142139824,103.3543696,9.555518412,0.973377182
316,21.67682927,3.167682927,1.347227716,1.014063797,0.142831068,101.6886893,9.496895959,0.974532081
317,21.74542683,3.174542683,1.34222948,1.017641215,0.144078392,101.5061968,9.385177082,0.971633445
318,21.81402439,3.181402439,1.342500137,1.014205759,0.145064312,102.0887408,9.350204545,0.975623428
319,21.88262195,3.188262195,1.330742819,1.016373926,0.145830649,102.9374684,9.224062381,0.976919448
320,21.95121951,3.195121951,1.316279952,1.02006342,0.146040676,103.651125,9.096386856,0.977516962
321,22.01981707,3.201981707,1.32074503,1.01373467,0.145702271,103.0695513,9.146472085,0.976225368
322,22.08841463,3.208841463,1.319359633,1.012116616,0.14649156,101.078766,9.108733123,0.976600466
323,22.1570122,3.21570122,1.320520507,1.013070829,0.146838139,101.2683102,9.113003162,0.973662475
324,22.22560976,3.222560976,1.315324262,1.021257574,0.146735738,101.1961252,9.067472942,0.974672475
325,22.29420732,3.229420732,1.313095375,1.026561919,0.146793957,102.0706974,9.020415391,0.974723468
326,22.36280488,3.236280488,1.311352843,1.014205759,0.145493512,103.7304865,9.074681505,0.975082099
327,22.43140244,3.243140244,1.314566385,1.014205759,0.143948382,104.1739256,9.213265388,0.974401402
328,22.5,3.25,1.319252985,1.030254103,0.141252628,106.8898728,9.457887434,0.971014464
329,22.56859756,3.256859756,1.322270403,1.019600771,0.138023916,108.2557063,9.710612451,0.972037008
330,22.63719512,3.263719512,1.337654408,1.010602431,0.135463633,108.3303532,9.97036787,0.971718552
331,22.70579268,3.270579268,1.339970812,1.016264459,0.133027255,111.3751435,10.12631322,0.971110114
332,22.77439024,3.277439024,1.346375861,1.012466111,0.131748466,110.2051531,10.25765448,0.969010533
333,22.8429878,3.28429878,1.344188111,1.008360907,0.131707119,109.9208849,10.25085117,0.972506715
334,22.91158537,3.291158537,1.333860682,1.012288989,0.131005073,110.5859261,10.23549498,0.974888228
335,22.98018293,3.298018293,1.327734232,1.016203177,0.130612685,111.0156726,10.22255848,0.97388223
336,23.04878049,3.304878049,1.321148338,1.019061031,0.12982497,113.8639233,10.24438215,0.969841863
337,23.11737805,3.311737805,1.321002247,1.011120554,0.129478975,115.7479252,10.28712865,0.974510172
338,23.18597561,3.318597561,1.321152297,0.998311324,0.129709966,115.5153628,10.29616707,0.973951617
339,23.25457317,3.325457317,1.323396016,0.997360693,0.130388849,116.1054952,10.2757267,0.97636628
340,23.32317073,3.332317073,1.31975522,0.996777986,0.131620978,113.1122804,10.13775384,0.978071038
341,23.39176829,3.339176829,1.317461235,0.994154256,0.133078379,112.5039901,10.00559495,0.977257835
342,23.46036585,3.346036585,1.305287553,1.002025924,0.134553857,110.0598063,9.798875378,0.980317269
343,23.52896341,3.352896341,1.303880297,1.000476281,0.135685711,110.3147125,9.706618486,0.97884427
344,23.59756098,3.359756098,1.302433673,1.009441568,0.137137917,108.5405096,9.624122043,0.979820184
345,23.66615854,3.366615854,1.29878172,1.010197569,0.137611473,109.0742946,9.600773096,0.976457987
346,23.7347561,3.37347561,1.286370893,1.008094679,0.131005073,107.8593425,9.488967134,0.980899561
347,23.80335366,3.380335366,1.274672781,1.016068839,0.135728064,111.6361713,9.539211227,0.979292894
348,23.87195122,3.387195122,1.276329944,1.009565751,0.133834332,112.7325672,9.703258568,0.978956531
349,23.94054878,3.394054878,1.280895433,1.007803241,0.131196637,113.8304326,9.954879984,0.978346532
350,24.00914634,3.400914634,1.28085957,0.999758882,0.127216423,120.0823832,10.28149184,0.978621615
351,24.0777439,3.40777439,1.271325804,0.990161343,0.122891281,121.6140008,10.54233635,0.982207007
352,24.14634146,3.414634146,1.270672508,0.974613523,0.1203062,123.7561594,10.73674099,0.982708155
353,24.21493902,3.421493902,1.274105314,0.976924633,0.122037698,121.73859,10.59099072,0.979019023
354,24.28353659,3.428353659,1.270586975,0.984401366,0.126458474,116.6610526,10.20400022,0.978312137
355,24.35213415,3.435213415,1.27645655,0.996624232,0.130120954,114.3227311,9.983253956,0.977722238
356,24.42073171,3.442073171,1.29213176,0.989878133,0.131046554,113.9669234,10.04324804,0.976777674
357,24.48932927,3.448932927,1.296256506,0.992281899,0.130996493,113.7872342,10.05472256,0.975413845
358,24.55792683,3.455792683,1.304348492,0.989044671,0.13030385,114.6404184,10.12220217,0.975634944
359,24.62652439,3.462652439,1.303812467,0.9992202,0.129826738,112.1744691,10.11953798,0.976308222
360,24.69512195,3.469512195,1.311354066,0.989448092,0.131300505,110.3070721,10.0455986,0.978202217
361,24.76371951,3.476371951,1.314628416,0.98975496,0.133720097,106.0484372,9.882930317,0.974583881
362,24.83231707,3.483231707,1.314340907,0.998096853,0.136125127,102.3777525,9.714095046,0.976350534
363,24.90091463,3.490091463,1.311501328,0.993403999,0.139792931,97.32190704,9.441567075,0.973317533
364,24.9695122,3.49695122,1.31566333,0.992705002,0.142747454,92.2761567,9.261459497,0.974078666
365,25.03810976,3.503810976,1.317597299,0.990107087,0.14477197,91.64171243,9.133714422,0.975707058
366,25.10670732,3.510670732,1.306820335,1.004541318,0.145934196,91.36678573,8.976297417,0.976720523
367,25.17530488,3.517530488,1.306897975,1.00747983,0.146080644,92.24859945,8.961807497,0.976689837
368,25.24390244,3.524390244,1.311923331,0.99454355,0.145731865,94.73282353,9.018483239,0.975630479
369,25.3125,3.53125,1.321916023,0.995222904,0.144363828,98.65133433,9.19241856,0.974920599
370,25.38109756,3.538109756,1.340974194,0.981718554,0.144630341,97.32914032,9.356189097,0.976685152
371,25.44969512,3.544969512,1.35261038,0.971428588,0.142844979,103.0433626,9.636398192,0.97647886
372,25.51829268,3.551829268,1.343350209,0.988444484,0.143023835,103.2365309,9.570105122,0.976148124
373,25.58689024,3.558689024,1.331990936,0.993754183,0.143532814,103.2067643,9.417648685,0.973116669
374,25.6554878,3.56554878,1.324394957,0.999762633,0.144783172,102.3403382,9.253893921,0.973797504
375,25.72408537,3.572408537,1.314867929,1.005170586,0.145769172,98.69285547,9.111465877,0.975571181
376,25.79268293,3.579268293,1.301429775,1.007009748,0.145863288,99.65902636,9.008425643,0.979623701
377,25.86128049,3.586128049,1.299164924,1.006728232,0.145858555,99.15710019,8.999279922,0.979901145
378,25.92987805,3.592987805,1.303131471,1.00955661,0.145474589,100.1635148,9.067112761,0.97866517
379,25.99847561,3.599847561,1.30855967,1.007603342,0.145362543,101.9839341,9.138573823,0.97723084
380,26.06707317,3.606707317,1.313431115,1.004013268,0.144783585,102.9058874,9.2286103,0.978461811
381,26.13567073,3.613567073,1.318043288,1.001506595,0.144125882,101.6623978,9.307106218,0.977009547
382,26.20426829,3.620426829,1.329621609,0.987046099,0.142696502,101.7480061,9.490567946,0.981027354
383,26.27286585,3.627286585,1.337735955,0.976151217,0.14321875,101.0470485,9.501506921,0.981573315
384,26.34146341,3.634146341,1.349280484,0.972077156,0.146239783,98.01344976,9.366795132,0.980951723
385,26.41006098,3.641006098,1.365013699,0.966209352,0.150321067,95.86954831,9.212005515,0.979291235
386,26.47865854,3.647865854,1.371396778,0.970202994,0.145863288,94.7828,8.981062489,0.981546999
387,26.5472561,3.65472561,1.370109129,0.970922281,0.146239783,93.03652646,8.792688216,0.980442992
388,26.61585366,3.661585366,1.370698325,0.97152018,0.146322883,91.8960698,8.692887975,0.981795005
389,26.68445122,3.668445122,1.355835495,0.981021661,0.146355104,92.29398124,8.64064865,0.983681151
390,26.75304878,3.675304878,1.34519258,0.98311765,0.157081253,92.07485396,8.702086802,0.981897133
391,26.82164634,3.682164634,1.336287031,0.992848248,0.153603493,93.17839235,8.871285662,0.981986206
392,26.8902439,3.68902439,1.333453415,0.995173086,0.151442827,92.66601156,8.989111846,0.979772701
393,26.95884146,3.695884146,1.330865537,1.004438818,0.148277447,95.10938361,9.155830414,0.978923134
394,27.02743902,3.702743902,1.342014893,0.996122183,0.14698997,96.98510927,9.299682225,0.979385774
395,27.09603659,3.709603659,1.350366977,0.994293183,0.146355104,96.81354301,9.381242644,0.980179733
396,27.16463415,3.716463415,1.361599709,0.992690309,0.14505209,98.70186234,9.510494778,0.979833922
397,27.23323171,3.723323171,1.364558116,0.994480827,0.145460175,95.80034256,9.486184212,0.976768231
398,27.30182927,3.730182927,1.365531343,0.992539631,0.145773419,95.04251012,9.486619834,0.975884822
399,27.37042683,3.737042683,1.356620544,1.000718268,0.146322883,95.76309499,9.394384546,0.97761377
400,27.43902439,3.743902439,1.353715068,1.000652598,0.148601606,92.58255208,9.228381518,0.977448141
401,27.50762195,3.750762195,1.355850943,0.994538478,0.14997266,92.37478281,9.15589068,0.975646479
402,27.57621951,3.757621951,1.346167182,1.000987638,0.151634016,91.00145715,9.023045994,0.975736107
403,27.64481707,3.764481707,1.325206264,1.003468409,0.151078077,90.91116228,8.992755444,0.979277434
404,27.71341463,3.771341463,1.300840993,1.005179097,0.151701372,89.31490511,8.871383798,0.981802482
405,27.7820122,3.77820122,1.288679602,1.00540918,0.153596585,87.15070405,8.767176605,0.980355799
406,27.85060976,3.785060976,1.281285082,1.007736356,0.158896312,82.91141682,8.46989261,0.98258405
407,27.91920732,3.791920732,1.279457396,1.014460617,0.163647849,80.57258587,8.21608868,0.982124535
408,27.98780488,3.798780488,1.281160681,1.017717438,0.167021185,77.91147595,8.059179668,0.981703853
409,28.05640244,3.805640244,1.287205017,1.012669351,0.169120835,78.64526016,7.990874521,0.984063122
410,28.125,3.8125,1.283171237,1.013086384,0.168858422,79.11397091,7.984119638,0.984710226
411,28.19359756,3.819359756,1.287579608,1.012309708,0.166505776,84.10579958,8.144017804,0.985118866
412,28.26219512,3.826219512,1.284071269,1.017063974,0.166711278,81.5230345,8.102928477,0.984270435
413,28.33079268,3.833079268,1.290353498,1.014154708,0.165320549,82.66412212,8.238057721,0.984906123
414,28.39939024,3.839939024,1.284732972,1.023933449,0.166313002,82.19184131,8.185518196,0.985043061
415,28.4679878,3.84679878,1.293279477,1.013205449,0.166250538,81.38284179,8.284502183,0.989673613
416,28.53658537,3.853658537,1.304193072,0.999249942,0.164927231,81.73572073,8.401169531,0.98860263
417,28.60518293,3.860518293,1.306544517,0.99677642,0.164080757,82.71005218,8.388775133,0.988449358
418,28.67378049,3.867378049,1.313095345,0.993253857,0.164349138,80.98998673,8.34281763,0.990098231
419,28.74237805,3.874237805,1.315206003,0.988225952,0.164761888,80.4668205,8.276698682,0.991041834
420,28.81097561,3.881097561,1.316109884,0.988550988,0.165265281,81.46951657,8.219530821,0.990540135
421,28.87957317,3.887957317,1.32394788,0.987105879,0.166174714,82.00124858,8.205748143,0.99024719
422,28.94817073,3.894817073,1.338416811,0.977630378,0.170396367,80.74804995,8.087126993,0.986864832
423,29.01676829,3.901676829,1.339545385,0.973551119,0.174787317,79.19480662,7.933075882,0.988708545
424,29.08536585,3.908536585,1.34072105,0.967265177,0.180515324,76.41282845,7.739002374,0.988239795
425,29.15396341,3.915396341,1.341414127,0.96416965,0.186092473,80.93842999,7.513793076,0.99203598
426,29.22256098,3.922256098,1.338114002,0.971140392,0.189924741,80.93842999,7.317268141,0.991227295
427,29.29115854,3.929115854,1.327239398,0.979163527,0.193759102,80.93842999,7.063491629,0.991562075
428,29.3597561,3.93597561,1.314688481,0.991354532,0.195074518,80.93842999,6.927419939,0.991736138
429,29.42835366,3.942835366,1.295192067,1.001195897,0.192476006,73.25384534,6.949555497,0.994082272
430,29.49695122,3.949695122,1.288288132,0.995410342,0.189363103,77.50897272,7.117792637,0.993623148
431,29.56554878,3.956554878,1.273238209,1.003500497,0.186995799,79.76048088,7.213113531,0.994927783
432,29.63414634,3.963414634,1.270497032,1.004516658,0.185160595,80.93842999,7.325146221,0.991405412
433,29.7027439,3.97027439,1.271542511,1.00600523,0.185500742,81.21543915,7.313234975,0.993291971
434,29.77134146,3.977134146,1.266576171,1.014867328,0.186511217,80.72606887,7.213111185,0.99185525
435,29.83993902,3.983993902,1.272018677,1.01265199,0.188446475,79.13888168,7.165910928,0.992240517
436,29.90853659,3.990853659,1.264294094,1.016135176,0.189233171,79.89286066,7.148136685,0.994274921
437,29.97713415,3.997713415,1.259901541,1.015908462,0.187638853,81.837171,7.292513094,0.991902761
438,30.04573171,4.004573171,1.258529621,1.00861436,0.184275105,83.92732343,7.508353526,0.99605087
439,30.11432927,4.011432927,1.267968387,0.995681117,0.179613614,86.87673963,7.850543345,0.996412851
440,30.18292683,4.018292683,1.264896797,0.99942493,0.174261692,90.46399141,8.074592744,0.993798253
441,30.25152439,4.025152439,1.262549585,1.002792174,0.167590953,93.98833453,8.343270648,0.996763918
442,30.32012195,4.032012195,1.26611216,1.004894818,0.162188623,95.56610907,8.578849569,0.992057878
443,30.38871951,4.038871951,1.267078463,1.001930381,0.156797292,97.21116823,8.765947534,0.992534372
444,30.45731707,4.045731707,1.279553177,0.991130848,0.152009428,97.62179264,8.985028336,0.988113443
445,30.52591463,4.052591463,1.286466998,0.994566135,0.149445526,98.34999589,9.0525126,0.986841061
446,30.5945122,4.05945122,1.2989896,0.999747446,0.150185756,95.72827038,9.049742668,0.983333508
447,30.66310976,4.066310976,1.317802108,0.997632577,0.153002699,91.96957637,8.965218113,0.980435281
448,30.73170732,4.073170732,1.325783535,1.016299412,0.1548782,89.58855444,8.881497345,0.97828047
449,30.80030488,4.080030488,1.343326399,1.009909801,0.153668781,90.76679919,9.036098411,0.97938502
450,30.86890244,4.086890244,1.359800252,1.000543833,0.151489607,92.47348465,9.279372546,0.978026978
451,30.9375,4.09375,1.370407891,0.997267625,0.148839543,94.6324869,9.55452536,0.97640499
452,31.00609756,4.100609756,1.369612002,1.005387024,0.146980775,99.0057805,9.747887665,0.974943015
453,31.07469512,4.107469512,1.376214106,0.99266654,0.146248809,99.64314836,9.929468801,0.975365008
454,31.14329268,4.114329268,1.376142283,0.988107258,0.145441512,99.90085479,9.983742437,0.978555564
455,31.21189024,4.121189024,1.363379732,1.000706851,0.143481204,99.60693581,9.968787063,0.978347923
