L15_H16_MAD_Hampel,Sediment_Y_mm,strat_depth_Y_mm,R570R630,RABD660670,R660R670,RMean,RABD660670RMean
315,21.60823171,21.60823171,0.950000071,1.021607738,1.021898574,0.124432933,8.235236591
316,21.67682927,21.67682927,0.955657637,1.02133533,1.020909977,0.124775864,8.212002047
317,21.74542683,21.74542683,0.952676714,1.022219557,1.020789018,0.125176344,8.194887807
318,21.81402439,21.81402439,0.957023202,1.021191059,1.019788615,0.125589662,8.163874296
319,21.88262195,21.88262195,0.965094882,1.019811514,1.022868253,0.125099844,8.186006538
320,21.95121951,21.95121951,0.955616601,1.023332962,1.018296537,0.125155408,8.209206043
321,22.01981707,22.01981707,0.951088884,1.023261131,1.017819819,0.125586327,8.17770505
322,22.08841463,22.08841463,0.954598292,1.024963945,1.012775861,0.126013318,8.161818812
323,22.1570122,22.1570122,0.949575385,1.026332255,1.015080044,0.125553382,8.199427735
324,22.22560976,22.22560976,0.956916118,1.02583962,1.015150606,0.124625689,8.256731572
325,22.29420732,22.29420732,0.94300042,1.027584755,1.01292698,0.123239661,8.365689108
326,22.36280488,22.36280488,0.9544849,1.025665571,1.014737607,0.123340207,8.344195097
327,22.43140244,22.43140244,0.956156948,1.023889738,1.017635519,0.123529044,8.317477872
328,22.5,22.5,0.948453123,1.021523108,1.020177323,0.123822881,8.279497024
329,22.56859756,22.56859756,0.964914761,1.022226968,1.018614178,0.123561985,8.302448203
330,22.63719512,22.63719512,0.95343648,1.020571545,1.023097073,0.123714044,8.281253407
331,22.70579268,22.70579268,0.956744933,1.018331086,1.022914907,0.123899969,8.251265364
332,22.77439024,22.77439024,0.960219254,1.024528156,1.018101886,0.123270916,8.344553894
333,22.8429878,22.8429878,0.945056903,1.023232029,1.017247102,0.122356634,8.394572304
334,22.91158537,22.91158537,0.952353808,1.02293286,1.018154165,0.120366253,8.530897848
335,22.98018293,22.98018293,0.94903678,1.022921196,1.01649971,0.118702337,8.660191736
336,23.04878049,23.04878049,0.954421947,1.023523132,1.019649987,0.116205157,8.849494903
337,23.11737805,23.11737805,0.954804593,1.02474533,1.019441954,0.114419126,8.997848903
338,23.18597561,23.18597561,0.949934534,1.027166154,1.014751118,0.113310843,9.103451413
339,23.25457317,23.25457317,0.955514168,1.023942311,1.021082306,0.112297301,9.155159989
340,23.32317073,23.32317073,0.952341577,1.021122688,1.026707117,0.11081334,9.25671769
341,23.39176829,23.39176829,0.948994259,1.023351671,1.021700846,0.109632756,9.366825288
342,23.46036585,23.46036585,0.944500547,1.027651146,1.017146669,0.107388383,9.608680064
343,23.52896341,23.52896341,0.9570637,1.027543962,1.017140154,0.106114524,9.736493541
344,23.59756098,23.59756098,0.960081448,1.024038139,1.019030558,0.104795543,9.831065639
345,23.66615854,23.66615854,0.968498438,1.025619816,1.020197555,0.10495851,9.833222174
346,23.7347561,23.7347561,0.962426481,1.022510332,1.020061594,0.105742274,9.713443033
347,23.80335366,23.80335366,0.956973375,1.023929954,1.021114289,0.107187856,9.584584698
348,23.87195122,23.87195122,0.950614126,1.020199725,1.025351801,0.106524705,9.609676807
349,23.94054878,23.94054878,0.940320859,1.024218076,1.019053982,0.10416346,9.873891461
350,24.00914634,24.00914634,0.944297124,1.024169274,1.019570737,0.102584586,10.03742389
351,24.0777439,24.0777439,0.961686575,1.020646489,1.018855629,0.101759453,10.08877119
352,24.14634146,24.14634146,0.962596641,1.020092686,1.018957185,0.101904667,10.06548689
353,24.21493902,24.21493902,0.975731514,1.017918433,1.019816261,0.104121792,9.831250914
354,24.28353659,24.28353659,0.960939887,1.023254308,1.017026028,0.10651837,9.653389885
355,24.35213415,24.35213415,0.961664081,1.022516177,1.01588168,0.108858128,9.427094598
356,24.42073171,24.42073171,0.949130424,1.019141838,1.024798865,0.111673817,9.164567763
357,24.48932927,24.48932927,0.954026644,1.01941513,1.022954824,0.115242628,8.887102973
358,24.55792683,24.55792683,0.960146603,1.019310462,1.023797551,0.117734998,8.700847457
359,24.62652439,24.62652439,0.95192822,1.022329462,1.019433731,0.119168033,8.622876529
360,24.69512195,24.69512195,0.954415922,1.025251136,1.013618968,0.119989127,8.590238894
361,24.76371951,24.76371951,0.956650218,1.02209035,1.019203976,0.120068048,8.553859265
362,24.83231707,24.83231707,0.950186728,1.020739482,1.020466026,0.119883718,8.556404414
363,24.90091463,24.90091463,0.954758417,1.021908137,1.01975347,0.11993257,8.563703506
364,24.9695122,24.9695122,0.954807037,1.021814517,1.019570737,0.119719211,8.578173868
365,25.03810976,25.03810976,0.952135449,1.024964812,1.015590198,0.119109069,8.641628027
366,25.10670732,25.10670732,0.947174095,1.027563365,1.010493409,0.118885003,8.677291293
367,25.17530488,25.17530488,0.952738414,1.023385286,1.016222075,0.118052601,8.699321193
368,25.24390244,25.24390244,0.945700962,1.024175902,1.014209783,0.118113859,8.704725635
369,25.3125,25.3125,0.956649483,1.020499406,1.016825535,0.117706553,8.71165211
370,25.38109756,25.38109756,0.956453411,1.022401544,1.013105084,0.117728482,8.740414143
371,25.44969512,25.44969512,0.963691103,1.020354708,1.015974395,0.116782184,8.795922233
372,25.51829268,25.51829268,0.952500246,1.022824588,1.017321583,0.116868648,8.801692255
373,25.58689024,25.58689024,0.956927791,1.023681141,1.017967245,0.116591004,8.819267319
374,25.6554878,25.6554878,0.953849289,1.020830802,1.019060987,0.116700619,8.7789865
375,25.72408537,25.72408537,0.950789417,1.021760522,1.016354073,0.115921824,8.850661055
376,25.79268293,25.79268293,0.957520782,1.021208723,1.017002541,0.115139446,8.91399302
377,25.86128049,25.86128049,0.954704049,1.024632439,1.015166527,0.114217326,9.034397602
378,25.92987805,25.92987805,0.953956551,1.023125702,1.014628709,0.114165645,9.04132307
379,25.99847561,25.99847561,0.949321687,1.016666524,1.02271081,0.113539645,9.05282352
380,26.06707317,26.06707317,0.953715369,1.019069996,1.018907581,0.113934256,9.057721592
381,26.13567073,26.13567073,0.9641438,1.022491299,1.016531554,0.114333977,9.06015836
382,26.20426829,26.20426829,0.952835206,1.019090533,1.018792713,0.114191628,9.049707397
383,26.27286585,26.27286585,0.959491957,1.022222369,1.012833345,0.114345212,9.06319316
384,26.34146341,26.34146341,0.943821181,1.023650888,1.01637102,0.1136851,9.124224732
385,26.41006098,26.41006098,0.949714551,1.02410694,1.01255369,0.113232215,9.161607058
386,26.47865854,26.47865854,0.950750966,1.023540692,1.01354786,0.113207579,9.157126611
387,26.5472561,26.5472561,0.958611643,1.021424218,1.016456004,0.11350433,9.11885653
388,26.61585366,26.61585366,0.960629818,1.02218999,1.017372084,0.113592763,9.129328435
389,26.68445122,26.68445122,0.95663554,1.018076284,1.020093072,0.113586829,9.092662634
390,26.75304878,26.75304878,0.9610214,1.021232366,1.01642328,0.113892918,9.076062556
391,26.82164634,26.82164634,0.944998308,1.018791131,1.018883416,0.113298339,9.076143603
392,26.8902439,26.8902439,0.953279151,1.018151567,1.018722108,0.111134351,9.248143027
393,26.95884146,26.95884146,0.96920307,1.019723549,1.017174752,0.110892535,9.29107996
394,27.02743902,27.02743902,0.965697286,1.022259457,1.015701635,0.1101353,9.376727504
395,27.09603659,27.09603659,0.967109353,1.024801895,1.011675138,0.110491374,9.37071338
396,27.16463415,27.16463415,0.965159825,1.022639195,1.018515354,0.111012084,9.314855722
397,27.23323171,27.23323171,0.973778035,1.018340754,1.023173869,0.11152019,9.239765221
398,27.30182927,27.30182927,0.969667821,1.023665414,1.012806726,0.110876339,9.352512652
399,27.37042683,27.37042683,0.966194336,1.022721056,1.014827045,0.109603495,9.442896928
400,27.43902439,27.43902439,0.958725151,1.020557153,1.018900604,0.108159714,9.524697011
401,27.50762195,27.50762195,0.958562833,1.019478717,1.016658866,0.10809188,9.498512853
402,27.57621951,27.57621951,0.965491022,1.022023413,1.018179817,0.107968279,9.510926339
403,27.64481707,27.64481707,0.96692953,1.020976916,1.020491371,0.108370012,9.465190764
404,27.71341463,27.71341463,0.960581701,1.0211068,1.017849664,0.10869135,9.456813612
405,27.7820122,27.7820122,0.970009687,1.024387762,1.014939827,0.110648337,9.340624948
406,27.85060976,27.85060976,0.978914236,1.021891114,1.019349668,0.111318613,9.271980978
407,27.91920732,27.91920732,0.953609635,1.020295275,1.021101204,0.113263834,9.078999773
408,27.98780488,27.98780488,0.963598954,1.023645978,1.020082974,0.11482254,8.974114402
409,28.05640244,28.05640244,0.950971492,1.024861067,1.016928482,0.116439517,8.841029098
410,28.125,28.125,0.957611804,1.023372393,1.020871166,0.11771294,8.723628121
411,28.19359756,28.19359756,0.957690092,1.022399962,1.025225908,0.117431785,8.733215463
412,28.26219512,28.26219512,0.949736638,1.028048058,1.01793695,0.117546593,8.779065524
413,28.33079268,28.33079268,0.949663739,1.024804559,1.020069551,0.117554736,8.760857974
414,28.39939024,28.39939024,0.953708111,1.023293964,1.020883571,0.117153442,8.781042184
415,28.4679878,28.4679878,0.949984577,1.028017645,1.013972065,0.118110302,8.746837801
416,28.53658537,28.53658537,0.958151508,1.028097799,1.016605781,0.118876688,8.688633627
417,28.60518293,28.60518293,0.944522706,1.022787235,1.017740736,0.119330732,8.605682565
418,28.67378049,28.67378049,0.963093803,1.022148421,1.019286564,0.119806603,8.560393318
419,28.74237805,28.74237805,0.954897513,1.023253142,1.020789761,0.120043248,8.5503333
420,28.81097561,28.81097561,0.964167644,1.023805084,1.024200176,0.120179478,8.549182961
421,28.87957317,28.87957317,0.955605599,1.024202127,1.027117745,0.120464736,8.537851303
422,28.94817073,28.94817073,0.958355675,1.022400287,1.024434023,0.119853546,8.571609782
423,29.01676829,29.01676829,0.950752822,1.02421001,1.021810946,0.119033213,8.649120431
424,29.08536585,29.08536585,0.955915303,1.021237196,1.025625844,0.118191069,8.696229912
425,29.15396341,29.15396341,0.963243716,1.024931383,1.020907187,0.117673977,8.770733918
426,29.22256098,29.22256098,0.953208043,1.025337675,1.025032504,0.117610141,8.778978894
427,29.29115854,29.29115854,0.949621337,1.026464467,1.021620001,0.116255923,8.884271706
428,29.3597561,29.3597561,0.947847203,1.023293964,1.018746065,0.116078897,8.937538085
429,29.42835366,29.42835366,0.963188753,1.025691871,1.024873952,0.115632151,8.930731604
430,29.49695122,29.49695122,0.959635164,1.02411527,1.02278802,0.115177695,8.956141856
431,29.56554878,29.56554878,0.95026978,1.020298452,1.02514408,0.115231452,8.927995259
432,29.63414634,29.63414634,0.964338106,1.021380233,1.021850016,0.114127384,9.040180429
433,29.7027439,29.7027439,0.957941683,1.020245531,1.025186728,0.113008606,9.131592366
434,29.77134146,29.77134146,0.974384622,1.021617896,1.019608132,0.113276957,9.134415711
435,29.83993902,29.83993902,0.961296296,1.020257543,1.020080535,0.114038251,9.057054889
436,29.90853659,29.90853659,0.958579846,1.025733033,1.017904161,0.114694277,9.063043025
437,29.97713415,29.97713415,0.968181534,1.023258246,1.020932415,0.115216854,9.022873348
438,30.04573171,30.04573171,0.960395103,1.020967898,1.022407471,0.1151207,9.037224554
439,30.11432927,30.11432927,0.964140755,1.02199296,1.023850963,0.11614699,8.971478362
440,30.18292683,30.18292683,0.961422315,1.02505398,1.015688919,0.117263629,8.891788044
441,30.25152439,30.25152439,0.958252027,1.021898466,1.020882426,0.117832549,8.793308696
442,30.32012195,30.32012195,0.960718856,1.025325449,1.02008395,0.120455499,8.594529229
443,30.38871951,30.38871951,0.947419259,1.022072826,1.023001081,0.121642961,8.473335351
444,30.45731707,30.45731707,0.949090248,1.024191789,1.022867459,0.122507916,8.426536099
445,30.52591463,30.52591463,0.951185326,1.023051755,1.023014878,0.123153717,8.371728997
446,30.5945122,30.5945122,0.952413557,1.022227759,1.024101591,0.122938501,8.376272148
447,30.66310976,30.66310976,0.957491816,1.021556698,1.026023616,0.124388847,8.263297773
448,30.73170732,30.73170732,0.944200064,1.020930216,1.025593014,0.123746223,8.291537239
449,30.80030488,30.80030488,0.945064683,1.027580517,1.019439781,0.123351381,8.369146393
450,30.86890244,30.86890244,0.94914549,1.022432714,1.026028029,0.123713621,8.29485328
451,30.9375,30.9375,0.949839865,1.023873995,1.024655169,0.122981066,8.349648176
452,31.00609756,31.00609756,0.9475213,1.020917131,1.029448021,0.122432452,8.356603199
453,31.07469512,31.07469512,0.954065454,1.023817586,1.026131331,0.122043035,8.409021154
454,31.14329268,31.14329268,0.959921326,1.02655971,1.024031682,0.121586701,8.464392847
455,31.21189024,31.21189024,0.948806521,1.024028834,1.027243546,0.121017313,8.486845901
456,31.2804878,31.2804878,0.953148963,1.023755431,1.028140431,0.120100821,8.552970525
457,31.34908537,31.34908537,0.957056915,1.023720124,1.026008468,0.120259021,8.545997697
458,31.41768293,31.41768293,0.960548112,1.024157049,1.023839042,0.119249817,8.62338053
459,31.48628049,31.48628049,0.94648139,1.024414523,1.024928112,0.118332205,8.695384733
460,31.55487805,31.55487805,0.951563026,1.027441833,1.018307174,0.117560479,8.782731302
461,31.62347561,31.62347561,0.950695336,1.025685105,1.023125052,0.117894836,8.742110968
462,31.69207317,31.69207317,0.959173625,1.019691173,1.033342497,0.117692741,8.701771667
463,31.76067073,31.76067073,0.957347839,1.028303049,1.022269161,0.117713616,8.773812102
464,31.82926829,31.82926829,0.942017634,1.02592183,1.022232305,0.115480549,8.927536749
465,31.89786585,31.89786585,0.957301194,1.025456529,1.026483817,0.113403402,9.079072522
466,31.96646341,31.96646341,0.947686231,1.021139763,1.030869985,0.112257553,9.126472558
467,32.03506098,32.03506098,0.954123586,1.02688242,1.023723919,0.112065474,9.194527457
468,32.10365854,32.10365854,0.964181925,1.025967715,1.022414263,0.112642942,9.160648892
469,32.1722561,32.1722561,0.974764242,1.020235593,1.029983534,0.113912264,9.020144747
470,32.24085366,32.24085366,0.957552128,1.02357291,1.026104562,0.113116351,9.115049493
471,32.30945122,32.30945122,0.963554662,1.026156456,1.022929114,0.112702277,9.161024094
472,32.37804878,32.37804878,0.961008636,1.026109172,1.028431207,0.112450678,9.17216474
473,32.44664634,32.44664634,0.957479605,1.026585835,1.025175734,0.11307478,9.124754352
474,32.5152439,32.5152439,0.960580444,1.027502677,1.026656081,0.113794801,9.074330937
475,32.58384146,32.58384146,0.955973993,1.02655178,1.02737481,0.113922487,9.047036955
476,32.65243902,32.65243902,0.954613242,1.029229228,1.024566208,0.112466071,9.178930898
477,32.72103659,32.72103659,0.948516582,1.029644178,1.025575213,0.111035735,9.305270095
478,32.78963415,32.78963415,0.950142314,1.02331388,1.02940451,0.110713093,9.284293329
479,32.85823171,32.85823171,0.957848884,1.025288476,1.030119906,0.109833662,9.403531859
480,32.92682927,32.92682927,0.950183102,1.029516657,1.023926577,0.108020224,9.649504708
481,32.99542683,32.99542683,0.964765094,1.023569961,1.032770258,0.105813784,9.857910164
482,33.06402439,33.06402439,0.961854921,1.026014467,1.021780381,0.101122155,10.37901745
483,33.13262195,33.13262195,0.962270127,1.02747355,1.019976659,0.097869029,10.73387137
484,33.20121951,33.20121951,0.966443208,1.024634606,1.025001602,0.095131735,10.97280173
485,33.26981707,33.26981707,0.988117338,1.02019262,1.033823398,0.094601912,10.97209857
486,33.33841463,33.33841463,0.976824157,1.030922794,1.020668321,0.095219061,11.05165851
487,33.4070122,33.4070122,0.985108777,1.021588594,1.028314203,0.097218558,10.76804223
488,33.47560976,33.47560976,0.965313948,1.024929944,1.029566308,0.097760545,10.77833836
489,33.54420732,33.54420732,0.982143986,1.027718144,1.025075062,0.099227803,10.63519515
490,33.61280488,33.61280488,0.992953703,1.026057825,1.027196433,0.099920696,10.5674672
491,33.68140244,33.68140244,0.994896234,1.023782767,1.031887221,0.10278017,10.26294068
492,33.75,33.75,0.979068658,1.026955195,1.021218817,0.104953111,10.0671311
493,33.81859756,33.81859756,0.973993321,1.03003054,1.019942396,0.107173348,9.846601909
494,33.88719512,33.88719512,0.969769387,1.024159757,1.02627967,0.109215061,9.545385376
495,33.95579268,33.95579268,0.957612621,1.02583433,1.021268464,0.111146351,9.353002987
496,34.02439024,34.02439024,0.965202265,1.028070117,1.020451993,0.113569296,9.154759968
497,34.0929878,34.0929878,0.957893873,1.030459918,1.017493586,0.114038035,9.147967646
498,34.16158537,34.16158537,0.954619854,1.024617612,1.026319192,0.114435434,9.078771253
499,34.23018293,34.23018293,0.960733095,1.022689337,1.031186223,0.113541499,9.150919591
500,34.29878049,34.29878049,0.964765928,1.025985589,1.02448567,0.110957203,9.444070216
501,34.36737805,34.36737805,0.965063218,1.02754242,1.021874473,0.109424465,9.646443059
502,34.43597561,34.43597561,0.980713689,1.024024683,1.025023061,0.107983123,9.797563368
503,34.50457317,34.50457317,0.98417363,1.02578885,1.021595177,0.106077087,10.04762189
504,34.57317073,34.57317073,0.964812321,1.029901817,1.017244325,0.104287299,10.31456443
505,34.64176829,34.64176829,0.981770889,1.026769084,1.017779724,0.102930087,10.47553164
506,34.71036585,34.71036585,0.966440909,1.020252241,1.025511769,0.102323303,10.58301447
507,34.77896341,34.77896341,0.986977409,1.021353832,1.02134466,0.102395546,10.86875131
508,34.84756098,34.84756098,0.983815534,1.022203814,1.012944919,0.102807772,11.12753816
509,34.91615854,34.91615854,0.9969016,1.014346705,1.025069172,0.103353605,11.11137207
510,34.9847561,34.9847561,0.98832156,1.01885974,1.021389388,0.104042155,11.12771583
511,35.05335366,35.05335366,0.993592249,1.020461787,1.019545921,0.104126119,11.10960136
512,35.12195122,35.12195122,1.010511069,1.026624597,1.015259057,0.103167169,11.281009
513,35.19054878,35.19054878,0.971287201,1.019708792,1.015238784,0.103617963,11.13576179
514,35.25914634,35.25914634,1.00112209,1.012608087,1.025321279,0.103553981,10.77519305
515,35.3277439,35.3277439,0.98856331,1.016861458,1.02011979,0.105034116,10.33438358
516,35.39634146,35.39634146,0.977166606,1.017965475,1.026481943,0.106707188,9.923677567
517,35.46493902,35.46493902,0.987164693,1.021926383,1.025022176,0.109590239,9.546876784
