Depth_cm,Age_BP_Sh20_min,Age_BP_Sh20_max,Age_BP_Sh20_median,Age_BP_Sh20_mean,Mo_TSN,Mo_Ca_Ti,Mo_Fe_Mn,Mo_Br_Ti,Mo_Ti_inc+coh,Mo_Ti_(inc_coh),Cr_TSN,Ca_Ti-Cr,Zr_Ti-Cr,Br_Ti-Cr,S_Ti-Cr,Cr_Ti_inc+coh,Cr_Ti_inc_coh
97.4,10805.25,11199.23,11113.3,11050.74,0.444628631,0.149585124,2.400017996,-1.51851394,-1.246374603,2.357558375,0.44406639,0.139555509,-1.94233163,-3.362051413,-2.349816957,-0.483480704,3.629974309
97.5,10807.13,11203.09,11119.92,11055.31,0.514467934,0.253104281,2.091339139,NA,-1.147429954,2.450831823,0.51829598,0.237505142,-1.950716726,-2.722793829,-2.881156321,-0.379277623,3.702040157
97.6,10809.6,11208.78,11123.84,11059.88,0.490913168,0.306698578,2.022287173,-2.421384531,-1.203516071,2.38359581,0.536331165,0.306814464,-1.71806893,-2.930740698,-2.610405547,-0.375577084,3.665503979
97.7,10812.05,11218.07,11129.3,11064.44,0.515420548,0.326779772,2.140992663,-1.546816753,-1.246197135,2.342594122,0.515973785,0.31390063,-1.73857688,-2.855546687,-2.434541374,-0.434690345,3.586803727
97.8,10814.03,11225.06,11136.95,11069.01,0.513665737,0.447886255,2.000349485,-1.519279892,-1.246526056,2.325470712,0.552929945,0.35754777,-1.758062742,-2.878636673,-2.732508637,-0.391771955,3.69770493
97.9,10815.67,11233.66,11142.16,11073.58,0.583359925,0.391814456,2.158237793,-1.457340334,-1.16798714,2.415191157,0.603828293,0.368488137,-1.811028276,-2.662541417,-2.366059049,-0.31798272,3.738419639
98,10817.19,11246.3,11147.46,11078.15,0.584220905,0.318989491,2.166101674,-1.939910597,-1.143879995,2.471539962,0.64454709,0.393193406,-1.762996277,-3.191425607,-2.447488458,-0.2800128,3.688397309
98.1,10819.36,11250.59,11151.14,11081.45,0.541452206,0.243865277,2.106327336,-2.160437482,-1.167498953,2.426570049,0.557511652,0.287529712,-1.679375975,-2.274054013,-2.570231506,-0.32907819,3.72875616
98.2,10821.78,11254.36,11154.61,11084.75,0.597750433,0.136749197,2.13180642,-2.121395681,-1.131659489,2.480709084,0.586718107,0.226252733,-1.778022894,-2.131361989,-2.830331993,-0.26591043,3.654143304
98.3,10825.05,11257.58,11158.01,11088.05,0.596925856,0.140792424,2.273418346,-2.203464302,-1.123859394,2.474074324,0.553922119,0.260735604,-1.686560335,-2.291468169,-2.810553925,-0.372592082,3.62354085
98.4,10827.29,11260.89,11161.21,11091.35,0.606966078,0.149067177,2.087199746,-1.524270146,-1.161010257,2.444121454,0.522611886,0.208989337,-1.55070529,-2.030142788,-3.000954398,-0.392524284,3.746018175
98.5,10830.24,11266.19,11163.62,11094.65,0.596355548,0.16659042,2.105751832,-2.785024603,-1.18062051,2.420019564,0.528045376,0.214098545,-1.713678433,-2.162478412,-2.659803052,-0.420909309,3.711240818
98.6,10832.12,11270.25,11166.24,11097.95,0.592678488,0.17704351,2.207000753,-1.567895415,-1.193116741,2.42693077,0.532332547,0.232060453,-1.659259791,-2.24481946,-2.959301631,-0.392187217,3.690524101
98.7,10835.14,11275.5,11168.72,11101.25,0.596905255,0.183978547,2.243103423,-2.248790378,-1.189514587,2.423791821,0.542820144,0.247745549,-1.460937157,-2.086337991,-2.685741739,-0.391599574,3.716706214
98.8,10838.89,11280.69,11171.03,11104.54,0.611251646,0.228112673,2.153169582,-2.520433142,-1.17924452,2.435496263,0.547791373,0.272964621,-1.709636609,-2.897627091,-2.698054736,-0.405199695,3.650519289
98.9,10841.45,11286.28,11173.29,11107.84,0.618160477,0.193143341,2.149713709,NA,-1.136673211,2.470373743,0.549967146,0.280181289,-1.776059521,-3.59953375,-2.779989815,-0.383767709,3.731568116
99,10843.83,11292.64,11175.33,11111.14,0.651452956,0.195757103,2.051563143,-1.777521382,-1.038691089,2.564115574,0.562770524,0.227943399,-1.748447075,-2.462176079,-2.879299404,-0.334783506,3.781028992
99.1,10846.22,11300.29,11177.63,11114.44,0.635375561,0.19691733,2.131201194,NA,-1.026529135,2.576419002,0.584379029,0.260685946,-1.783017089,-2.66873298,-2.570123182,-0.313209925,3.82421306
99.2,10847.99,11306.14,11179.29,11117.74,0.610751867,0.263700966,2.119908399,-2.018667871,-1.082222759,2.544244073,0.577977638,0.264133714,-1.642173021,-2.706142398,-2.745650939,-0.315478284,3.77981392
99.3,10848.93,11312.83,11181.93,11121.04,0.673157673,0.253588517,2.093601849,-2.32334587,-0.956887488,2.670068952,0.564354341,0.286126772,-1.831342825,-2.447231016,-3.014922106,-0.342482386,3.828907536
99.4,10850.72,11320.1,11184.39,11124.34,0.632276719,0.289161798,2.17636167,-2.163774072,-1.095056028,2.540664855,0.585828308,0.278346551,-1.790692304,-2.580567553,-2.635790344,-0.318067592,3.807139711
99.5,10853.62,11328.78,11186.52,11127.64,0.603436798,0.371055313,2.059317558,-2.566044465,-1.158326993,2.448842739,0.596538174,0.329896337,-1.859653119,-2.548433929,-2.753814564,-0.326920961,3.937084331
99.6,10855.45,11336.61,11188.34,11130.94,0.565275861,0.369227514,2.193952169,-2.370386463,-1.152208755,2.470579927,0.648395531,0.366425323,-1.845358139,-2.467488113,-2.558568582,-0.271003191,3.735489402
99.7,10857.62,11344.54,11190.41,11134.24,0.591308492,0.430876067,2.133182494,-1.628171457,-1.159055309,2.421396385,0.639842219,0.419954194,-1.693686057,-2.109670568,-3.026124517,-0.304877388,3.823797049
99.8,10859.36,11352.68,11192.05,11137.54,0.670091556,0.410390317,2.260389614,-1.500746312,-1.126821128,2.444258544,0.656922344,0.423503937,-1.683158441,NA,-2.776580126,-0.309494828,3.720280127
99.9,10860.91,11360.31,11193.83,11140.83,0.652035997,0.312491915,2.265678373,-1.597283727,-1.113377526,2.481252309,0.638496748,0.4172983,-1.729969742,-2.19863437,-3.026147235,-0.334677505,3.666173683
100,10862.25,11368.51,11195.61,11144.13,0.617392697,0.324653962,2.178341207,-2.10047498,-1.114978314,2.443984827,0.625452019,0.35526962,-1.648991045,-2.709178251,-2.323137465,-0.322306638,3.745911846
100.1,10865.67,11371.65,11199.18,11147.55,0.532888275,0.365640396,2.06381982,-1.302404105,-1.286467031,2.294473722,0.627464333,0.392889812,-1.79631565,-2.501557164,-3.287677344,-0.318190113,3.685443668
100.2,10868.26,11374.19,11204.21,11150.96,0.573505259,0.337215214,2.194721949,NA,-1.212407341,2.418499512,0.596228582,0.400186568,-1.587316977,NA,-3.466986183,-0.352912939,3.629792156
100.3,10870,11375.81,11208.32,11154.37,0.572519802,0.311907703,2.219650243,NA,-1.167542755,2.463279514,0.597742801,0.342521883,-1.695687403,-2.294634159,-2.993604163,-0.31319857,3.739745311
100.4,10871.67,11377.4,11212.09,11157.78,0.556216466,0.330195906,2.102188654,NA,-1.224013046,2.394807894,0.613847032,0.3539052,-1.614678598,-2.159685657,-2.803138334,-0.314640999,3.758043214
100.5,10874.85,11379.79,11216.8,11161.19,0.580083612,0.242852624,2.157751437,-1.887790361,-1.182545937,2.441814297,0.60529887,0.302055131,-1.530557337,-2.455306384,-2.695066723,-0.297300731,3.698160486
100.6,10878.47,11383.12,11221.69,11164.61,0.590287389,0.307320827,1.988099669,-2.008789366,-1.149841127,2.490876277,0.592747001,0.355556795,-1.664101235,-2.510249564,-2.866128228,-0.341143541,3.690289106
100.7,10881.81,11385.92,11225.7,11168.02,0.591433527,0.30267789,2.0783637,-2.483699881,-1.076225634,2.566841446,0.617811982,0.326429123,-1.735483026,NA,-3.018193779,-0.275408943,3.786692719
100.8,10884.41,11387.67,11230.4,11171.43,0.602791621,0.375928152,1.991105143,-1.914507891,-1.085549062,2.504016919,0.638514607,0.335270279,-1.797103066,-2.391933256,-3.572141081,-0.253618767,3.871823401
100.9,10886.55,11389.38,11234.31,11174.84,0.581784931,0.299652594,2.086510771,-2.445054463,-1.129528264,2.479873555,0.616336679,0.375396909,-1.809489362,-2.563682157,-3.15844291,-0.291990966,3.770967901
101,10888.21,11392.04,11238.16,11178.25,0.61630767,0.271084797,2.092803483,NA,-1.103478392,2.523872787,0.63843807,0.338882966,-1.843926206,NA,-2.905274675,-0.259949178,3.834198674
101.1,10889.87,11395.15,11241.8,11181.66,0.55946289,0.292481007,2.014026123,-2.820726763,-1.21313107,2.336043268,0.634353248,0.344971268,-1.764805678,-2.813318105,-2.412753952,-0.29504188,3.819438551
101.2,10892.56,11399,11244.74,11185.08,0.590712352,0.270851577,2.121447681,-1.604453432,-1.153741079,2.394931509,0.622653633,0.315734368,-1.94405233,-2.851145059,-2.920780988,-0.284482233,3.782997551
101.3,10894.37,11401.68,11247.3,11188.49,0.61179084,0.267952098,2.341518985,-1.655518596,-1.140679787,2.464168412,0.60098334,0.310857598,-1.761422115,-2.593670268,-2.660617058,-0.30578171,3.747537948
101.4,10896.52,11405.54,11250.03,11191.9,0.605565642,0.274999567,2.061375273,NA,-1.107207439,2.55843956,0.613878258,0.329032724,-1.602286915,-2.113225541,-2.804896307,-0.305319173,3.8465256
101.5,10897.64,11408.97,11254.82,11195.31,0.625043935,0.191176935,2.201267675,-2.415939325,-1.16488965,2.487493761,0.616364221,0.262749078,-1.864977387,-2.993968668,-2.588850075,-0.285517663,3.768420679
101.6,10898.71,11412.97,11256.87,11198.72,0.609221538,0.254057894,2.147055817,-2.705222056,-1.202988091,2.40463564,0.599998988,0.279091977,-1.71606661,-2.660549283,-2.70097794,-0.325893995,3.69433084
101.7,10900.96,11416.89,11259.61,11202.14,0.608187509,0.220091952,2.212002878,-1.64381809,-1.24857199,2.370544618,0.601302017,0.334343896,-1.647197809,-3.33628458,-2.523371223,-0.361119143,3.661436633
101.8,10903.1,11421.72,11262.76,11205.55,0.643931746,0.302397546,2.18550928,-1.772223882,-1.159640632,2.462381598,0.612715667,0.305432405,-1.760268232,-2.343023068,-3.607840891,-0.328552197,3.801612474
101.9,10903.99,11426.55,11265.96,11208.96,0.592170121,0.287041847,2.274605106,-2.255961315,-1.22222713,2.394143674,0.561027027,0.352242685,-1.742232009,-3.490420036,-2.830368098,-0.391543077,3.962154188
102,10904.38,11433.52,11268.91,11212.37,0.646561822,0.321157664,2.19120641,-2.916804752,-1.117730126,2.53565912,0.61531642,0.317091591,-1.783895708,-2.524258398,-2.611408573,-0.320322317,3.818767848
102.1,10906.02,11434.81,11273.52,11215.99,0.650626067,0.312365609,2.136360832,-2.34166276,-1.058815451,2.567640555,0.670511116,0.376109177,-1.839532696,-2.548048018,-2.634528503,-0.246236659,3.843477465
102.2,10907.35,11438.21,11279.65,11219.61,0.656512497,0.276048535,2.154093616,-2.672853226,-1.070620904,2.532917494,0.703421324,0.428725591,-1.741346328,-2.629646197,-2.83376618,-0.219893861,3.770019488
102.3,10908.39,11440.24,11286.75,11223.23,0.646622735,0.193854931,2.121295551,NA,-1.112950218,2.457900813,0.674471102,0.343283256,-1.723906603,-2.727836897,-2.615414717,-0.236401299,3.784879001
102.4,10909.46,11441.82,11292.59,11226.85,0.665182333,0.213259525,2.404418206,-2.184165459,-1.148250556,2.419749127,0.634045421,0.338298332,-1.613524703,-2.534343457,-2.914554699,-0.310413218,3.759748538
102.5,10910.98,11442.98,11299.33,11230.46,0.681495284,0.280489031,2.141909172,-2.527721942,-1.096596995,2.486008719,0.654583098,0.318436255,-1.900461959,-2.841340507,-2.706641933,-0.291946732,3.779272712
102.6,10912.53,11444.82,11303.65,11234.08,0.616342466,0.359679201,2.216546087,NA,-1.184682259,2.389049404,0.666160723,0.372003402,-1.793926602,-2.792751244,-3.582801718,-0.269057703,3.811446571
102.7,10914.46,11446.7,11308.7,11237.7,0.610439375,0.219514576,2.098306195,NA,-1.16095171,2.447612238,0.619924603,0.373274865,-1.674205469,-2.448013739,-3.04363962,-0.339150556,3.705759929
102.8,10916.21,11448.4,11314.52,11241.32,0.626792732,0.207863176,2.033478762,-2.277858251,-1.133138916,2.47371934,0.653342318,0.230543033,-1.835025786,NA,-2.767914459,-0.219518186,3.901439676
102.9,10917.28,11450.15,11320.32,11244.94,0.54711015,0.307613821,2.186630178,-1.881276675,-1.323810589,2.252425478,0.64858266,0.265687577,-1.897007224,-2.572174314,-2.85896387,-0.26124906,3.760397519
103,10918.68,11452.26,11324.94,11248.56,0.54001374,0.359147009,2.103848371,-1.514104821,-1.283341433,2.301779461,0.617587609,0.294546595,-1.826371264,NA,-2.630851453,-0.322837783,3.86690214
103.1,10921.3,11455.67,11330,11252.18,0.510580467,0.366609002,2.254611157,-1.320410074,-1.313931223,2.249568758,0.681878386,0.279498853,-1.686233599,-2.472612596,-2.438398495,-0.230100372,3.678184988
103.2,10923.48,11457.69,11334.44,11255.8,0.548253269,0.32051951,2.158110753,-1.563141925,-1.306944128,2.214109648,0.640947546,0.303339907,-1.435760738,NA,-3.051184691,-0.291813377,3.622531874
103.3,10925.1,11460.23,11339.44,11259.41,0.581162562,0.393549943,2.010052584,-2.461565218,-1.261863087,2.239948221,0.617692776,0.386302235,-1.70217001,-2.302835797,-2.615146803,-0.36743385,3.723847289
103.4,10926.52,11462.75,11344.46,11263.03,0.615772867,0.386250974,2.174886099,-1.628689376,-1.184351696,2.276803166,0.650662917,0.451886059,-1.815869726,-2.735488771,-2.544674255,-0.333068125,3.641499948
103.5,10927.74,11466.75,11350.21,11266.65,0.588810568,0.381011872,2.160334716,-1.584189829,-1.222558088,2.313851926,0.652551762,0.363994754,-1.793093663,-2.459970501,-2.582930672,-0.268894503,3.740366084
103.6,10929.18,11470.38,11351.75,11270.27,0.594310931,0.420350094,2.128833374,-1.740764009,-1.21126459,2.351946928,0.615259918,0.38178609,-1.801593272,-2.591025532,-2.985172552,-0.330569686,3.896129196
103.7,10929.82,11474.63,11353.58,11273.89,0.601447895,0.31340418,2.10798382,-2.050949296,-1.128534461,2.459450651,0.631557168,0.416335219,-1.79153981,-2.549856816,-2.766565926,-0.330507556,3.693338051
103.8,10930.94,11480.43,11357.52,11277.51,0.58981412,0.316138936,2.177568941,-2.262213705,-1.173447543,2.377394104,0.622607842,0.393216619,-1.638554935,-2.996489782,-2.779005838,-0.325481274,3.746338471
103.9,10931.85,11485.69,11362.13,11281.13,0.684168726,0.347893397,2.085270007,NA,-1.123189784,2.377291896,0.58836509,0.396148573,-1.766932455,-3.1056379,-2.380338957,-0.39009718,3.918805952
104,10932.12,11493.11,11366.52,11284.74,0.729300668,0.251887582,2.209552507,-2.941014244,-1.003902506,2.47355233,0.627521247,0.379528317,-1.627452685,-3.020400748,-2.51654524,-0.340571136,3.826861347
104.1,10935.05,11493.95,11369.33,11287.47,0.624278922,0.321458689,2.07152594,-2.669471847,-1.174113872,2.288480155,0.570066159,0.383454537,-1.692803945,-2.615391722,-2.737386078,-0.408020329,3.900449482
104.2,10937.1,11495.54,11373.16,11290.19,0.611623773,0.312213543,2.222922446,NA,-1.169917864,2.3003215,0.636147164,0.380108174,-1.658528856,NA,-2.356475787,-0.327577115,3.714424751
104.3,10938.92,11497.48,11378.57,11292.91,0.584186873,0.345596229,2.210885538,-1.812913357,-1.209585425,2.252334226,0.614332476,0.376794841,-1.70940883,-2.964681336,-2.544464932,-0.35569456,3.668402747
104.4,10941.46,11499.21,11381.34,11295.64,0.597637241,0.253426797,2.266520718,-1.29444965,-1.226747442,2.257972455,0.639402055,0.28932053,-1.689404595,-3.039975629,-2.312976901,-0.329240229,3.485080322
104.5,10945.6,11500.48,11384.37,11298.36,0.580852405,0.318776013,2.074255186,-1.641301635,-1.217645098,2.331753232,0.59795901,0.249057996,-1.506526507,-1.861822261,-2.624625819,-0.358568063,3.386489963
104.6,10947.51,11502.07,11389.15,11301.08,0.615461181,0.347742466,2.047736617,NA,-1.188639745,2.405110902,0.63306882,0.353245085,-1.830739409,-2.29213788,-2.769259135,-0.323433445,3.57228796
104.7,10948.81,11503.67,11393.68,11303.81,0.652856714,0.327380456,2.154086668,-2.296299469,-1.105768373,2.51722496,0.650687648,0.375624849,-1.932457398,-2.25748767,-2.315479617,-0.287960026,3.640938889
104.8,10949.87,11504.13,11397.85,11306.53,0.606586573,0.297522477,2.09170984,-2.234416038,-1.181485041,2.466214084,0.610356014,0.331748086,-1.844802501,-2.706290957,-2.602750365,-0.335040983,3.535931352
104.9,10951.13,11505.15,11400.09,11309.25,0.673161405,0.220091516,2.192571027,-2.361040661,-1.142409532,2.537017175,0.606825942,0.245965742,-1.800684866,-2.555712317,-2.518728751,-0.326963979,3.64918589
105,10953.51,11506.45,11402.44,11311.97,0.601486962,0.247339756,2.20985996,-2.349430907,-1.206877943,2.446696974,0.560644336,0.23980217,-1.813195183,-2.656464612,-3.01185227,-0.400440239,3.626219236
105.1,10955.23,11507.98,11406.78,11314.7,0.618344792,0.214508882,2.123602243,-1.937779463,-1.195016011,2.424979086,0.521960715,0.23844493,-1.661826012,-2.524079745,-2.623782658,-0.468190472,3.428780564
105.2,10956.92,11510.46,11410.18,11317.42,0.626138721,0.220831788,2.221249771,-1.350372416,-1.186354775,2.4518054,0.564204054,0.22893835,-2.063103237,NA,-2.61996648,-0.365741906,3.626693278
105.3,10958.9,11511.86,11413.58,11320.14,0.632425048,0.24486495,2.264378669,-1.593001377,-1.136542355,2.457616419,0.550176238,0.244230199,-1.719585478,-2.097496831,-2.606332499,-0.388004654,3.715850853
105.4,10961.85,11513.85,11416.86,11322.87,0.631180849,0.294854841,2.230167631,-2.922102367,-1.16631725,2.446784761,0.546890902,0.2284817,-1.631386378,-2.42894429,-2.48097329,-0.404130814,3.661923941
105.5,10964.32,11516.11,11420.88,11325.59,0.591398947,0.354304337,2.067125181,-1.241426565,-1.263779959,2.385863411,0.50587013,0.295772394,-1.666365585,-2.684410088,-2.095714058,-0.520014123,3.655953261
105.6,10967.28,11518.75,11423.55,11328.31,0.704869718,0.303631252,2.114583684,-2.261171332,-1.116876979,2.499919883,0.559399384,0.367035735,-1.774673666,-2.223433277,-2.305620033,-0.442503362,3.678762214
105.7,10967.94,11520.57,11425.82,11331.03,0.695058324,0.252070802,2.213792342,NA,-1.160964624,2.448491979,0.594905339,0.272485953,-1.71379885,-2.899435427,-2.39630074,-0.384108684,3.785100881
105.8,10969.45,11522.58,11428.27,11333.76,0.657299681,0.206401158,2.219226707,NA,-1.245621203,2.337234378,0.590899105,0.317376218,-1.68431694,-2.700446441,-2.700446441,-0.403828381,3.732285074
105.9,10972.22,11524.96,11430.36,11336.48,0.717733672,0.34007392,2.143156796,NA,-1.237467707,2.348133708,0.597429452,0.240530164,-1.776966918,-2.514500317,-2.847714996,-0.374771364,3.713929221
106,10973.79,11528.22,11432.32,11339.2,0.70694881,0.424888023,2.16372098,NA,-1.230731942,2.326396423,0.665070906,0.434585083,-1.671075627,-2.252060593,-2.384686158,-0.390195608,3.680534636
106.1,10976.99,11528.56,11437.05,11342.21,0.687256436,0.38581558,2.114372743,-1.647785547,-1.199069832,2.309714805,0.660622094,0.471016209,-1.892656135,NA,-2.515109285,-0.359026725,3.72732888
106.2,10977.58,11529.07,11441.11,11345.21,0.731283325,0.345692875,2.117084614,-1.887867254,-1.158905298,2.378392942,0.678574984,0.450516826,-1.98487771,-2.505579536,-2.64027811,-0.312701356,3.7280432
106.3,10980.57,11529.76,11445.1,11348.22,0.690172411,0.305761137,2.064025572,-1.786403161,-1.167392988,2.340143576,0.624964779,0.393416285,-1.792339606,-3.376993846,-2.807118538,-0.381323159,3.703772871
106.4,10983.02,11530.92,11449.15,11351.22,0.634261642,0.330565461,2.096799645,-2.10540999,-1.304811308,2.136518407,0.618980442,0.341575101,-1.741939078,-2.212111472,-2.580088258,-0.357284734,3.742008405
106.5,10985.96,11531.88,11453.35,11354.23,0.612440642,0.40406389,2.143103532,-2.339053736,-1.322456068,2.174837962,0.584231404,0.355109805,-1.747800091,-1.990235371,-2.423288999,-0.447761338,3.466343903
106.6,10987.96,11532.86,11456.35,11357.23,0.757317257,0.380211242,2.101538655,-2.844580715,-1.096615898,2.468129701,0.624423787,0.432793405,-1.756723464,-3.081887139,-2.683947131,-0.403966056,3.714964182
106.7,10991.33,11533.65,11460.18,11360.24,0.718375956,0.353921795,2.062977214,-1.835950333,-1.078583563,2.451984038,0.636487632,0.402271375,-2.019611669,-2.349467991,-2.778284566,-0.366682713,3.831890514
106.8,10993.81,11534.33,11463.91,11363.24,0.572103597,0.425781219,2.086498007,-1.815492055,-1.296723619,2.152242166,0.66495254,0.495057543,-1.848460459,-2.583859729,-2.40776847,-0.358499754,3.721080597
106.9,10995.71,11535.06,11467.01,11366.25,0.513491902,0.292002977,2.210635298,-1.753692467,-1.581851396,1.883078725,0.549063467,0.381299916,-1.647967213,-1.867327162,-2.235303947,-0.56236361,3.29041684
107,10998.49,11535.39,11470.84,11369.25,0.558280098,0.242519282,2.193459819,-1.29383158,-1.422103113,1.972758299,0.472941666,0.327600903,-1.789372771,-2.033107363,-2.640074688,-0.650435463,3.610191276
107.1,11000.65,11536.08,11473.92,11372.26,0.579829383,0.245137899,2.23409912,-1.434119608,-1.403212312,2.06784598,0.566958172,0.294345219,-1.798426534,-2.458889541,-2.898222235,-0.480009064,3.384174774
