Depth_cm,Age_BP_Sh13,Age_BP_Sh20_min,Age_BP_Sh20_max,Age_BP_Sh20_median,Age_BP_Sh20_mean,RABD620,R850_R900,LOESS_100_age,LOESS_100_R850_R900,Predicted,Residuals,age_plot,R850_R900_mean,R850_R900_sd,Depth_0.1cm,Age_BP_Sh20_min_0.1cm,Age_BP_Sh20_max_0.1cm,Age_BP_Sh20_median_0.1cm,Age_BP_Sh20_mean_0.1cm,R850_R900_0.1cm,Depth_0.1cm,Age_BP_Sh20_min_0.5cm,Age_BP_Sh20_max_0.5cm,Age_BP_Sh20_median_0.5cm,Age_BP_Sh20_mean_0.5cm,R850_R900_0.5cm,,depth,min,max,median,mean
53.77554,7715.6,7584.29,7882.02,7714.82,7720.21,1.012766322,0.9853,,,,,,,,,,,,,,,,,,,,,53.77554,7584.29,7882.02,7714.82,7720.21
53.7824,7715.8,7584.32,7882.34,7714.94,7720.39,1.015795163,0.9896,,,,,,,,,,,,,,,,,,,,,53.7824,7584.32,7882.34,7714.94,7720.39
53.78926,7716,7584.34,7882.43,7715.3,7720.56,1.019055346,0.9945,,,,,,,,,,,,,,,,,,,,,53.78926,7584.34,7882.43,7715.3,7720.56
53.79612,7716.1,7584.37,7882.5,7715.43,7720.74,1.017001286,0.9976,,,,,,,,,,,,,,,,,,,,,53.79612,7584.37,7882.5,7715.43,7720.74
53.80298,7716.3,7584.4,7882.58,7715.6,7720.92,1.015796663,0.9998,,,,,,,,,,,,,,,,,,,,,53.80298,7584.4,7882.58,7715.6,7720.92
53.80984,7716.5,7584.43,7882.65,7715.75,7721.09,1.013362192,0.9959,,,,,,,,,,,,,,,,,,,,,53.80984,7584.43,7882.65,7715.75,7721.09
53.8167,7716.7,7584.49,7882.72,7715.96,7721.27,1.013660943,0.9882,,,,,,,,,,,,,,,,,,,,,53.8167,7584.49,7882.72,7715.96,7721.27
53.82356,7716.8,7584.58,7882.8,7716.03,7721.44,1.015657774,0.9837,,,,,,,,,,,,,,,,,,,,,53.82356,7584.58,7882.8,7716.03,7721.44
53.83042,7717,7584.71,7882.87,7716.08,7721.62,1.017853408,0.9722,,,,,,,,,,,,,,,,,,,,,53.83042,7584.71,7882.87,7716.08,7721.62
53.83728,7717.2,7584.85,7882.94,7716.12,7721.79,1.018243128,0.9723,,,,,,,,,,,,,,,,,,,,,53.83728,7584.85,7882.94,7716.12,7721.79
53.84414,7717.4,7584.99,7883.32,7716.17,7721.97,1.019852112,0.97,,,,,,,,,,,,,,,,,,,,,53.84414,7584.99,7883.32,7716.17,7721.97
53.851,7717.6,7585.03,7883.95,7716.3,7722.15,1.022596705,0.9814,,,,,,,,,,,,,,,,,,,,,53.851,7585.03,7883.95,7716.3,7722.15
53.85786,7717.8,7585.06,7884.59,7716.36,7722.32,1.022543835,0.9851,,,,,,,,,,,,,,,,,,,,,53.85786,7585.06,7884.59,7716.36,7722.32
53.86472,7718,7585.09,7885.06,7716.51,7722.5,1.019060084,0.9893,,,,,,,,,,,,,,,,,,,,,53.86472,7585.09,7885.06,7716.51,7722.5
53.87158,7718.1,7585.12,7885.51,7716.7,7722.67,1.019139093,0.9897,,,,,,,,,,,,,,,,,,,,,53.87158,7585.12,7885.51,7716.7,7722.67
53.87844,7718.3,7585.15,7885.96,7716.79,7722.85,1.020010338,0.9879,,,,,,,,,,,,,,,,,,,,,53.87844,7585.15,7885.96,7716.79,7722.85
53.8853,7718.5,7585.17,7886.4,7716.89,7723.03,1.018696462,0.9755,,,,,,,,,,,,,,,,,,,,,53.8853,7585.17,7886.4,7716.89,7723.03
53.89216,7718.7,7585.2,7886.85,7716.98,7723.2,1.02275002,0.9652,,,,,,,,,,,,,,,,,,,,,53.89216,7585.2,7886.85,7716.98,7723.2
53.89902,7718.8,7585.23,7887.29,7717.14,7723.38,1.023709303,0.9496,,,,,,,,,,,,,,,,,,,,,53.89902,7585.23,7887.29,7717.14,7723.38
53.90588,7719,7585.26,7888.22,7717.48,7723.55,1.026196763,0.9507,,,,,,,,,,,,,,,,,,,,,53.90588,7585.26,7888.22,7717.48,7723.55
53.91274,7719.2,7585.29,7889.2,7717.81,7723.73,1.024228643,0.9516,,,,,,,,,,,,,,,,,,,,,53.91274,7585.29,7889.2,7717.81,7723.73
53.9196,7719.4,7585.31,7890.03,7718.1,7723.91,1.027202378,0.9578,,,,,,,,,,,,,,,,,,,,,53.9196,7585.31,7890.03,7718.1,7723.91
53.92646,7719.5,7585.35,7890.77,7718.15,7724.08,1.023837231,0.9683,,,,,,,,,,,,,,,,,,,,,53.92646,7585.35,7890.77,7718.15,7724.08
53.93332,7719.7,7585.38,7891.51,7718.21,7724.26,1.025572022,0.9724,,,,,,,,,,,,,,,,,,,,,53.93332,7585.38,7891.51,7718.21,7724.26
53.94018,7719.9,7585.42,7892.24,7718.26,7724.43,1.020998566,0.9763,,,,,,,,,,,,,,,,,,,,,53.94018,7585.42,7892.24,7718.26,7724.43
53.94704,7720.1,7585.45,7892.98,7718.49,7724.61,1.023245931,0.9729,,,,,,,,,,,,,,,,,,,,,53.94704,7585.45,7892.98,7718.49,7724.61
53.9539,7720.3,7585.49,7893.72,7718.83,7724.78,1.018177279,0.976,,,,,,,,,,,,,,,,,,,,,53.9539,7585.49,7893.72,7718.83,7724.78
53.96076,7720.5,7585.53,7894.46,7719.17,7724.96,1.019835252,0.9724,,,,,,,,,,,,,,,,,,,,,53.96076,7585.53,7894.46,7719.17,7724.96
53.96762,7720.7,7585.56,7895.2,7719.52,7725.14,1.017082007,0.9719,,,,,,,,,,,,,,,,,,,,,53.96762,7585.56,7895.2,7719.52,7725.14
53.97448,7720.9,7585.6,7895.94,7719.86,7725.31,1.017655204,0.975,,,,,,,,,,,,,,,,,,,,,53.97448,7585.6,7895.94,7719.86,7725.31
53.98134,7721.1,7585.63,7896.68,7720.04,7725.49,1.019150615,0.9737,,,,,,,,,,,,,,,,,,,,,53.98134,7585.63,7896.68,7720.04,7725.49
53.9882,7721.2,7585.67,7897.4,7720.28,7725.66,1.017577825,0.9745,,,,,,,,,,,,,,,,,,,,,53.9882,7585.67,7897.4,7720.28,7725.66
53.99506,7721.4,7585.71,7897.79,7720.66,7725.84,1.020129216,0.9674,,,,,,,,,,,,,,,,,,,,,53.99506,7585.71,7897.79,7720.66,7725.84
54.00192,7721.6,7585.82,7898,7720.99,7726.01,1.019660502,0.9631,,,,,,,,,,,,,,,,,,,,,54.00192,7585.82,7898,7720.99,7726.01
54.00878,7721.8,7586.17,7898.19,7721.18,7726.18,1.018966171,0.9638,,,,,,,,,,,,,,,,,,,,,54.00878,7586.17,7898.19,7721.18,7726.18
54.01564,7722,7586.62,7898.37,7721.22,7726.35,1.019471012,0.9522,,,,,,,,,,,,,,,,,,,,,54.01564,7586.62,7898.37,7721.22,7726.35
54.0225,7722.2,7587.07,7898.54,7721.26,7726.52,1.018877551,0.9474,,,,,,,,,,,,,,,,,,,,,54.0225,7587.07,7898.54,7721.26,7726.52
54.02936,7722.3,7587.52,7898.71,7721.29,7726.69,1.013288722,0.9402,,,,,,,,,,,,,,,,,,,,,54.02936,7587.52,7898.71,7721.29,7726.69
54.03622,7722.5,7587.86,7898.88,7721.33,7726.86,1.017131454,0.9426,,,,,,,,,,,,,,,,,,,,,54.03622,7587.86,7898.88,7721.33,7726.86
54.04308,7722.7,7588.02,7899.05,7721.36,7727.03,1.017416407,0.952,,,,,,,,,,,,,,,,,,,,,54.04308,7588.02,7899.05,7721.36,7727.03
54.04994,7722.9,7588.18,7899.22,7721.63,7727.2,1.017671616,0.9587,,,,,,,,,,,,,,,,,,,,,54.04994,7588.18,7899.22,7721.63,7727.2
54.0568,7723.1,7588.34,7899.39,7721.86,7727.37,1.016810902,0.9568,,,,,,,,,,,,,,,,,,,,,54.0568,7588.34,7899.39,7721.86,7727.37
54.06366,7723.3,7588.49,7899.55,7721.92,7727.54,1.017518561,0.9515,,,,,,,,,,,,,,,,,,,,,54.06366,7588.49,7899.55,7721.92,7727.54
54.07052,7723.5,7588.65,7899.72,7721.97,7727.71,1.016650007,0.9562,,,,,,,,,,,,,,,,,,,,,54.07052,7588.65,7899.72,7721.97,7727.71
54.07738,7723.6,7588.81,7899.84,7722.03,7727.88,1.018555312,0.954,,,,,,,,,,,,,,,,,,,,,54.07738,7588.81,7899.84,7722.03,7727.88
54.08424,7723.8,7588.97,7899.96,7722.32,7728.05,1.015645508,0.9543,,,,,,,,,,,,,,,,,,,,,54.08424,7588.97,7899.96,7722.32,7728.05
54.0911,7724,7589.13,7900.08,7722.51,7728.22,1.015840572,0.9493,,,,,,,,,,,,,,,,,,,,,54.0911,7589.13,7900.08,7722.51,7728.22
54.09796,7724.2,7589.28,7900.2,7722.85,7728.39,1.01925377,0.9545,,,,,,,,,,,,,,,,,,,,,54.09796,7589.28,7900.2,7722.85,7728.39
54.10482,7724.4,7589.44,7900.32,7723.19,7728.56,1.016011551,0.9592,,,,,,,,,,,,,,,,,,,,,54.10482,7589.44,7900.32,7723.19,7728.56
54.11168,7724.5,7589.6,7900.44,7723.49,7728.73,1.017270043,0.9595,,,,,,,,,,,,,,,,,,,,,54.11168,7589.6,7900.44,7723.49,7728.73
54.11854,7724.7,7589.78,7900.56,7723.74,7728.89,1.018191529,0.9584,,,,,,,,,,,,,,,,,,,,,54.11854,7589.78,7900.56,7723.74,7728.89
54.1254,7724.9,7589.96,7900.68,7724.01,7729.06,1.018723027,0.9611,,,,,,,,,,,,,,,,,,,,,54.1254,7589.96,7900.68,7724.01,7729.06
54.13226,7725.1,7590.14,7900.8,7724.15,7729.23,1.026073637,0.9566,,,,,,,,,,,,,,,,,,,,,54.13226,7590.14,7900.8,7724.15,7729.23
54.13912,7725.3,7590.32,7900.92,7724.45,7729.4,1.025758357,0.9633,,,,,,,,,,,,,,,,,,,,,54.13912,7590.32,7900.92,7724.45,7729.4
54.14598,7725.4,7590.5,7901.04,7724.72,7729.57,1.024249932,0.963,,,,,,,,,,,,,,,,,,,,,54.14598,7590.5,7901.04,7724.72,7729.57
54.15284,7725.7,7590.68,7901.16,7724.78,7729.74,1.02008507,0.9633,,,,,,,,,,,,,,,,,,,,,54.15284,7590.68,7901.16,7724.78,7729.74
54.1597,7725.8,7590.86,7901.28,7724.84,7729.91,1.019243064,0.9651,,,,,,,,,,,,,,,,,,,,,54.1597,7590.86,7901.28,7724.84,7729.91
54.16656,7726,7591.04,7901.4,7724.9,7730.08,1.019618339,0.973,,,,,,,,,,,,,,,,,,,,,54.16656,7591.04,7901.4,7724.9,7730.08
54.17342,7726.1,7591.22,7901.52,7725.22,7730.25,1.023993541,0.9779,,,,,,,,,,,,,,,,,,,,,54.17342,7591.22,7901.52,7725.22,7730.25
54.18028,7726.4,7591.4,7901.64,7725.51,7730.42,1.026107887,0.9795,,,,,,,,,,,,,,,,,,,,,54.18028,7591.4,7901.64,7725.51,7730.42
54.18714,7726.6,7591.58,7901.76,7725.54,7730.59,1.021685995,0.9688,,,,,,,,,,,,,,,,,,,,,54.18714,7591.58,7901.76,7725.54,7730.59
54.194,7726.7,7591.76,7901.88,7725.8,7730.76,1.019443325,0.9732,,,,,,,,,,,,,,,,,,,,,54.194,7591.76,7901.88,7725.8,7730.76
54.20086,7726.9,7591.94,7902,7726.05,7730.93,1.021016218,0.9676,,,,,,,,,,,,,,,,,,,,,54.20086,7591.94,7902,7726.05,7730.93
54.20772,7727.1,7592.12,7902.12,7726.29,7731.1,1.016627676,0.9684,,,,,,,,,,,,,,,,,,,,,54.20772,7592.12,7902.12,7726.29,7731.1
54.21458,7727.3,7592.3,7902.24,7726.4,7731.27,1.021209437,0.9656,,,,,,,,,,,,,,,,,,,,,54.21458,7592.3,7902.24,7726.4,7731.27
54.22144,7727.5,7592.48,7902.36,7726.6,7731.44,1.019949921,0.9638,,,,,,,,,,,,,,,,,,,,,54.22144,7592.48,7902.36,7726.6,7731.44
54.2283,7727.7,7592.66,7902.48,7726.81,7731.61,1.019396987,0.9729,,,,,,,,,,,,,,,,,,,,,54.2283,7592.66,7902.48,7726.81,7731.61
54.23516,7727.9,7592.84,7902.6,7726.91,7731.78,1.019319641,0.9762,,,,,,,,,,,,,,,,,,,,,54.23516,7592.84,7902.6,7726.91,7731.78
54.24202,7728.1,7593.02,7902.72,7727.1,7731.95,1.018851245,0.9818,,,,,,,,,,,,,,,,,,,,,54.24202,7593.02,7902.72,7727.1,7731.95
54.24888,7728.2,7593.2,7902.84,7727.4,7732.11,1.017614899,0.9785,,,,,,,,,,,,,,,,,,,,,54.24888,7593.2,7902.84,7727.4,7732.11
54.25574,7728.4,7593.38,7902.96,7727.58,7732.28,1.02090139,0.988,,,,,,,,,,,,,,,,,,,,,54.25574,7593.38,7902.96,7727.58,7732.28
54.2626,7728.6,7593.52,7903.08,7727.82,7732.45,1.021204426,0.9943,,,,,,,,,,,,,,,,,,,,,54.2626,7593.52,7903.08,7727.82,7732.45
54.26946,7728.8,7593.67,7903.2,7728.1,7732.62,1.015821738,0.9957,,,,,,,,,,,,,,,,,,,,,54.26946,7593.67,7903.2,7728.1,7732.62
54.27632,7729,7593.81,7903.32,7728.38,7732.79,1.018219631,0.9933,,,,,,,,,,,,,,,,,,,,,54.27632,7593.81,7903.32,7728.38,7732.79
54.28318,7729.1,7593.95,7903.44,7728.66,7732.96,1.018585452,0.989,,,,,,,,,,,,,,,,,,,,,54.28318,7593.95,7903.44,7728.66,7732.96
54.29004,7729.3,7594.08,7903.56,7728.85,7733.13,1.013181534,0.9843,,,,,,,,,,,,,,,,,,,,,54.29004,7594.08,7903.56,7728.85,7733.13
54.2969,7729.5,7594.18,7903.68,7729.14,7733.3,1.012997549,0.966,,,,,,,,,,,,,,,,,,,,,54.2969,7594.18,7903.68,7729.14,7733.3
54.30376,7729.7,7594.27,7903.8,7729.37,7733.47,1.019929275,0.9521,,,,,,,,,,,,,,,,,,,,,54.30376,7594.27,7903.8,7729.37,7733.47
54.31062,7729.9,7594.37,7903.92,7729.42,7733.64,1.018183803,0.9511,,,,,,,,,,,,,,,,,,,,,54.31062,7594.37,7903.92,7729.42,7733.64
54.31748,7730.1,7594.46,7904.04,7729.47,7733.81,1.021628024,0.9576,,,,,,,,,,,,,,,,,,,,,54.31748,7594.46,7904.04,7729.47,7733.81
54.32434,7730.3,7594.56,7904.16,7729.53,7733.98,1.023081005,0.974,,,,,,,,,,,,,,,,,,,,,54.32434,7594.56,7904.16,7729.53,7733.98
54.3312,7730.5,7594.65,7904.28,7729.64,7734.15,1.021271979,0.977,,,,,,,,,,,,,,,,,,,,,54.3312,7594.65,7904.28,7729.64,7734.15
54.33806,7730.6,7594.75,7904.4,7729.73,7734.32,1.022006654,0.9834,,,,,,,,,,,,,,,,,,,,,54.33806,7594.75,7904.4,7729.73,7734.32
54.34492,7730.8,7594.84,7904.52,7729.85,7734.49,1.021613329,0.987,,,,,,,,,,,,,,,,,,,,,54.34492,7594.84,7904.52,7729.85,7734.49
54.35178,7731,7594.94,7904.68,7730.06,7734.66,1.02201752,0.987,,,,,,,,,,,,,,,,,,,,,54.35178,7594.94,7904.68,7730.06,7734.66
54.35864,7731.2,7595.03,7904.84,7730.26,7734.83,1.02160862,0.9829,,,,,,,,,,,,,,,,,,,,,54.35864,7595.03,7904.84,7730.26,7734.83
54.3655,7731.4,7595.11,7905,7730.46,7735,1.01983389,0.9814,,,,,,,,,,,,,,,,,,,,,54.3655,7595.11,7905,7730.46,7735
54.37236,7731.5,7595.19,7905.16,7730.66,7735.17,1.020855941,0.9738,,,,,,,,,,,,,,,,,,,,,54.37236,7595.19,7905.16,7730.66,7735.17
54.37922,7731.7,7595.29,7905.32,7730.86,7735.33,1.020212262,0.9696,,,,,,,,,,,,,,,,,,,,,54.37922,7595.29,7905.32,7730.86,7735.33
54.38608,7731.9,7595.48,7905.48,7730.98,7735.5,1.017416257,0.9696,,,,,,,,,,,,,,,,,,,,,54.38608,7595.48,7905.48,7730.98,7735.5
54.39294,7732.1,7595.68,7905.64,7731.11,7735.67,1.014469443,0.9636,,,,,,,,,,,,,,,,,,,,,54.39294,7595.68,7905.64,7731.11,7735.67
54.3998,7732.3,7595.88,7905.8,7731.33,7735.84,1.019981267,0.9608,,,,,,,,,,,,,,,,,,,,,54.3998,7595.88,7905.8,7731.33,7735.84
54.40666,7732.5,7596.08,7905.95,7731.49,7736.01,1.01881546,0.9617,,,,,,,,,,,,,,,,,,,,,54.40666,7596.08,7905.95,7731.49,7736.01
54.41352,7732.6,7596.28,7906.11,7731.58,7736.18,1.017719918,0.9604,,,,,,,,,,,,,,,,,,,,,54.41352,7596.28,7906.11,7731.58,7736.18
54.42038,7732.8,7596.48,7906.26,7731.87,7736.35,1.017312743,0.96,,,,,,,,,,,,,,,,,,,,,54.42038,7596.48,7906.26,7731.87,7736.35
54.42724,7733,7596.68,7906.34,7731.94,7736.52,1.014046289,0.9687,,,,,,,,,,,,,,,,,,,,,54.42724,7596.68,7906.34,7731.94,7736.52
54.4341,7733.2,7596.87,7906.4,7732,7736.69,1.015323195,0.98,,,,,,,,,,,,,,,,,,,,,54.4341,7596.87,7906.4,7732,7736.69
54.44096,7733.3,7597.13,7906.45,7732.23,7736.86,1.017200363,0.988,,,,,,,,,,,,,,,,,,,,,54.44096,7597.13,7906.45,7732.23,7736.86
54.44782,7733.5,7597.18,7906.5,7732.39,7737.03,1.014430815,0.987,,,,,,,,,,,,,,,,,,,,,54.44782,7597.18,7906.5,7732.39,7737.03
54.45468,7733.7,7597.23,7906.56,7732.52,7737.2,1.01189008,0.9841,,,,,,,,,,,,,,,,,,,,,54.45468,7597.23,7906.56,7732.52,7737.2
54.46154,7733.9,7597.28,7906.61,7732.64,7737.37,1.015636341,0.9781,,,,,,,,,,,,,,,,,,,,,54.46154,7597.28,7906.61,7732.64,7737.37
54.4684,7734.1,7597.33,7906.69,7732.76,7737.54,1.020742301,0.98,,,,,,,,,,,,,,,,,,,,,54.4684,7597.33,7906.69,7732.76,7737.54
54.47526,7734.3,7597.45,7906.81,7732.89,7737.71,1.020436879,0.9816,,,,,,,,,,,,,,,,,,,,,54.47526,7597.45,7906.81,7732.89,7737.71
54.48212,7734.5,7597.66,7906.93,7733.01,7737.88,1.015030347,0.9882,,,,,,,,,,,,,,,,,,,,,54.48212,7597.66,7906.93,7733.01,7737.88
54.48898,7734.7,7597.92,7907.05,7733.13,7738.05,1.016666431,0.9903,,,,,,,,,,,,,,,,,,,,,54.48898,7597.92,7907.05,7733.13,7738.05
54.49584,7734.8,7598.17,7907.17,7733.26,7738.22,1.014491947,0.9901,,,,,,,,,,,,,,,,,,,,,54.49584,7598.17,7907.17,7733.26,7738.22
54.5027,7735.1,7598.43,7907.46,7733.38,7738.39,1.017366171,0.9879,,,,,,,,,,,,,,,,,,,,,54.5027,7598.43,7907.46,7733.38,7738.39
54.50956,7735.2,7598.69,7907.79,7733.5,7738.55,1.016268907,0.9831,,,,,,,,,,,,,,,,,,,,,54.50956,7598.69,7907.79,7733.5,7738.55
54.51642,7735.4,7598.94,7908.06,7733.63,7738.72,1.020950716,0.9722,,,,,,,,,,,,,,,,,,,,,54.51642,7598.94,7908.06,7733.63,7738.72
54.52328,7735.6,7599.2,7908.34,7733.73,7738.89,1.01878796,0.9593,,,,,,,,,,,,,,,,,,,,,54.52328,7599.2,7908.34,7733.73,7738.89
54.53014,7735.8,7599.46,7908.58,7733.82,7739.06,1.012494087,0.9617,,,,,,,,,,,,,,,,,,,,,54.53014,7599.46,7908.58,7733.82,7739.06
54.537,7736,7599.71,7908.72,7733.91,7739.23,1.011653777,0.9589,,,,,,,,,,,,,,,,,,,,,54.537,7599.71,7908.72,7733.91,7739.23
54.54386,7736.1,7600.02,7908.87,7733.99,7739.4,1.013054258,0.9644,,,,,,,,,,,,,,,,,,,,,54.54386,7600.02,7908.87,7733.99,7739.4
54.55072,7736.3,7600.27,7909.01,7734.08,7739.57,1.015195479,0.964,,,,,,,,,,,,,,,,,,,,,54.55072,7600.27,7909.01,7734.08,7739.57
54.55758,7736.5,7600.51,7909.16,7734.21,7739.74,1.017700251,0.9666,,,,,,,,,,,,,,,,,,,,,54.55758,7600.51,7909.16,7734.21,7739.74
54.56444,7736.7,7600.75,7909.3,7734.26,7739.91,1.017350976,0.9665,,,,,,,,,,,,,,,,,,,,,54.56444,7600.75,7909.3,7734.26,7739.91
54.5713,7736.9,7600.99,7909.45,7734.34,7740.08,1.018218369,0.9696,,,,,,,,,,,,,,,,,,,,,54.5713,7600.99,7909.45,7734.34,7740.08
54.57816,7737,7601.23,7909.59,7734.56,7740.25,1.017497667,0.9762,,,,,,,,,,,,,,,,,,,,,54.57816,7601.23,7909.59,7734.56,7740.25
54.58502,7737.2,7601.47,7909.74,7734.86,7740.42,1.018905017,0.982,,,,,,,,,,,,,,,,,,,,,54.58502,7601.47,7909.74,7734.86,7740.42
54.59188,7737.4,7601.71,7909.88,7735.1,7740.59,1.018710638,0.985,,,,,,,,,,,,,,,,,,,,,54.59188,7601.71,7909.88,7735.1,7740.59
54.59874,7737.6,7601.95,7910.03,7735.39,7740.76,1.017325597,0.9828,,,,,,,,,,,,,,,,,,,,,54.59874,7601.95,7910.03,7735.39,7740.76
54.6056,7737.7,7602.19,7910.17,7735.49,7740.93,1.016447762,0.9827,,,,,,,,,,,,,,,,,,,,,54.6056,7602.19,7910.17,7735.49,7740.93
54.61246,7737.9,7602.43,7910.31,7735.59,7741.1,1.021023734,0.9789,,,,,,,,,,,,,,,,,,,,,54.61246,7602.43,7910.31,7735.59,7741.1
54.61932,7738.2,7602.66,7910.46,7735.81,7741.27,1.023270504,0.9683,,,,,,,,,,,,,,,,,,,,,54.61932,7602.66,7910.46,7735.81,7741.27
54.62618,7738.3,7602.9,7910.6,7735.98,7741.44,1.022502194,0.9714,,,,,,,,,,,,,,,,,,,,,54.62618,7602.9,7910.6,7735.98,7741.44
54.63304,7738.5,7603.19,7910.75,7736.17,7741.61,1.020436312,0.9659,,,,,,,,,,,,,,,,,,,,,54.63304,7603.19,7910.75,7736.17,7741.61
54.6399,7738.7,7603.48,7910.89,7736.38,7741.77,1.018035358,0.957,,,,,,,,,,,,,,,,,,,,,54.6399,7603.48,7910.89,7736.38,7741.77
54.64676,7738.8,7603.77,7911.04,7736.5,7741.94,1.019734255,0.9559,,,,,,,,,,,,,,,,,,,,,54.64676,7603.77,7911.04,7736.5,7741.94
54.65362,7739,7604.05,7911.18,7736.61,7742.11,1.019193968,0.9599,,,,,,,,,,,,,,,,,,,,,54.65362,7604.05,7911.18,7736.61,7742.11
54.66048,7739.2,7604.34,7911.33,7736.85,7742.28,1.019677785,0.9636,,,,,,,,,,,,,,,,,,,,,54.66048,7604.34,7911.33,7736.85,7742.28
54.66734,7739.3,7604.57,7911.47,7737.1,7742.45,1.018791655,0.9654,,,,,,,,,,,,,,,,,,,,,54.66734,7604.57,7911.47,7737.1,7742.45
54.6742,7739.5,7604.66,7911.62,7737.23,7742.62,1.017599916,0.9649,,,,,,,,,,,,,,,,,,,,,54.6742,7604.66,7911.62,7737.23,7742.62
54.68106,7739.7,7604.83,7911.76,7737.46,7742.79,1.012825783,0.9694,,,,,,,,,,,,,,,,,,,,,54.68106,7604.83,7911.76,7737.46,7742.79
54.68792,7739.9,7605.02,7911.91,7737.7,7742.96,1.016689761,0.9713,,,,,,,,,,,,,,,,,,,,,54.68792,7605.02,7911.91,7737.7,7742.96
54.69478,7740.1,7605.22,7912,7737.89,7743.13,1.020808273,0.9759,,,,,,,,,,,,,,,,,,,,,54.69478,7605.22,7912,7737.89,7743.13
54.70164,7740.3,7605.41,7912.1,7738.06,7743.3,1.023276417,0.9718,,,,,,,,,,,,,,,,,,,,,54.70164,7605.41,7912.1,7738.06,7743.3
54.7085,7740.4,7605.62,7912.2,7738.15,7743.47,1.020963291,0.9669,,,,,,,,,,,,,,,,,,,,,54.7085,7605.62,7912.2,7738.15,7743.47
54.71536,7740.6,7605.66,7912.3,7738.54,7743.64,1.019029334,0.9669,,,,,,,,,,,,,,,,,,,,,54.71536,7605.66,7912.3,7738.54,7743.64
54.72222,7740.8,7605.7,7912.4,7738.67,7743.81,1.020211113,0.9672,,,,,,,,,,,,,,,,,,,,,54.72222,7605.7,7912.4,7738.67,7743.81
54.72908,7741,7605.74,7912.49,7738.9,7743.98,1.017397375,0.9738,,,,,,,,,,,,,,,,,,,,,54.72908,7605.74,7912.49,7738.9,7743.98
54.73594,7741.2,7605.78,7912.59,7738.95,7744.15,1.015835602,0.9722,,,,,,,,,,,,,,,,,,,,,54.73594,7605.78,7912.59,7738.95,7744.15
54.7428,7741.3,7605.82,7912.69,7739.04,7744.32,1.014223839,0.967,,,,,,,,,,,,,,,,,,,,,54.7428,7605.82,7912.69,7739.04,7744.32
54.74966,7741.5,7605.86,7912.79,7739.19,7744.49,1.015596587,0.9634,,,,,,,,,,,,,,,,,,,,,54.74966,7605.86,7912.79,7739.19,7744.49
54.75652,7741.7,7605.91,7912.89,7739.36,7744.66,1.012899631,0.9546,,,,,,,,,,,,,,,,,,,,,54.75652,7605.91,7912.89,7739.36,7744.66
54.76338,7741.9,7605.96,7912.98,7739.6,7744.83,1.020149624,0.9548,,,,,,,,,,,,,,,,,,,,,54.76338,7605.96,7912.98,7739.6,7744.83
54.77024,7742,7606,7913.08,7739.86,7744.99,1.023551513,0.9553,,,,,,,,,,,,,,,,,,,,,54.77024,7606,7913.08,7739.86,7744.99
54.7771,7742.2,7606.07,7913.18,7740.07,7745.16,1.023210075,0.9631,,,,,,,,,,,,,,,,,,,,,54.7771,7606.07,7913.18,7740.07,7745.16
54.78396,7742.4,7606.17,7913.28,7740.31,7745.33,1.019433063,0.9743,,,,,,,,,,,,,,,,,,,,,54.78396,7606.17,7913.28,7740.31,7745.33
54.79082,7742.6,7606.28,7913.38,7740.42,7745.5,1.022348108,0.9809,,,,,,,,,,,,,,,,,,,,,54.79082,7606.28,7913.38,7740.42,7745.5
54.79768,7742.7,7606.39,7913.47,7740.62,7745.67,1.021296215,0.9831,,,,,,,,,,,,,,,,,,,,,54.79768,7606.39,7913.47,7740.62,7745.67
54.80454,7743,7606.5,7913.57,7740.79,7745.84,1.01534962,0.9871,,,,,,,,,,,,,,,,,,,,,54.80454,7606.5,7913.57,7740.79,7745.84
54.8114,7743.1,7606.61,7913.67,7740.86,7746.01,1.012684111,0.9846,,,,,,,,,,,,,,,,,,,,,54.8114,7606.61,7913.67,7740.86,7746.01
54.81826,7743.3,7606.72,7913.77,7740.93,7746.18,1.012800509,0.9801,,,,,,,,,,,,,,,,,,,,,54.81826,7606.72,7913.77,7740.93,7746.18
54.82512,7743.5,7606.9,7913.86,7740.99,7746.35,1.017853211,0.9762,,,,,,,,,,,,,,,,,,,,,54.82512,7606.9,7913.86,7740.99,7746.35
54.83198,7743.7,7607.08,7913.96,7741.09,7746.52,1.021509516,0.9787,,,,,,,,,,,,,,,,,,,,,54.83198,7607.08,7913.96,7741.09,7746.52
54.83884,7743.9,7607.27,7914.06,7741.3,7746.69,1.021163009,0.9804,,,,,,,,,,,,,,,,,,,,,54.83884,7607.27,7914.06,7741.3,7746.69
54.8457,7744,7607.45,7914.16,7741.41,7746.86,1.020945611,0.9743,,,,,,,,,,,,,,,,,,,,,54.8457,7607.45,7914.16,7741.41,7746.86
54.85256,7744.3,7607.71,7914.26,7741.73,7747.03,1.018906425,0.9722,,,,,,,,,,,,,,,,,,,,,54.85256,7607.71,7914.26,7741.73,7747.03
54.85942,7744.4,7608.04,7914.35,7741.93,7747.2,1.018133071,0.9757,,,,,,,,,,,,,,,,,,,,,54.85942,7608.04,7914.35,7741.93,7747.2
